subject_name,parent,subject_kind,status,slot,slot_status,note,docx_start_para,docx_end_para,example_entities
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,D6候选已覆盖,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,6751,6836,"definition:缩窄性心包炎定义,是指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性,指心脏被致密增厚的纤维化或钙化心包所包围，使心室舒张期充盈受限而产生一系列循环障碍的疾病，病程多为慢性；etiology_pathogenesis:大多数心包疾病都可引起缩窄性心包炎,我国缩窄性心包炎的病因以结核性为最常见,其次为特发性心包炎、化脓性心包炎或由创伤性心包炎演变而来,近年来放射性心包炎和心脏直视手术后引起者逐渐增多,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等；clinical_manifestation:呼吸困难,劳力性呼吸困难,"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,definition,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,全书回捞深层实体有计数，需与D6候选归并,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,6837,7004,"definition:感染性心内膜炎定义,是指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反,指病原体循血行途径或直接感染心瓣膜、心内膜或邻近大血管内膜所致的感染性疾病，感染最常累及瓣膜，常伴赘生物形成、局部结构与功能受损、终末器官感染性栓塞及全身炎症反应；etiology_pathogenesis:2.感染病原包括细菌、真菌、病毒、立克次体、衣原体等,约90%社区获得性IE由链球菌、葡萄球菌或肠球菌引起（前者居多）,医院获得性或静脉药物成瘾IE则多由金黄色葡萄球菌所致,急性IE主要"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,definition,candidate_present,D6候选已覆盖,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
主动脉夹层,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,7157,7216,"definition:主动脉夹层定义,是一种心血管急危重症，具有发病急、死亡率高的特点,导致主动脉内膜撕裂后，管腔内高速流动的血液将从撕裂口进入管壁中层，并沿血管长轴方向延伸，形成真、假两腔的病理状态，称为主动脉；clinical_manifestation:呼吸困难,晕厥,头晕,上腹痛,少尿；exam_lab:超声心动图,冠状动脉CT血管成像,心电图,X线,CT；diagnosis_differential:应尽快安排相应的影像学检查予以明确诊断,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,对于中高危的可疑主动脉夹层病人,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,鉴别"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,definition,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,exam_lab,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,全书回捞深层实体有计数，需与D6候选归并,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
下肢动脉硬化闭塞症,心脏骤停与心脏性猝死,disease_or_topic,source_covered_ready,treatment,candidate_present,D6候选已覆盖,7217,7255,"definition:下肢动脉硬化闭塞症定义,是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现,引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现；etiology_pathogenesis:本病是冠心病的等危症,引起冠状动脉粥样硬化的危险因素通常也会引发本病,发病机制参见本篇第四章动脉粥样硬化,吸烟使发病率增加2～5倍,糖尿病使发病率增加2～4倍；clinical_manifestation:水肿,心脏杂音,水肿,收缩期杂音；exam_lab:"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,全书回捞深层实体有计数，需与D6候选归并,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,7256,7337,"definition:静脉血栓症定义；etiology_pathogenesis:心血管神经症病因尚不清楚,可能与神经类型、环境因素、遗传因素和性格有关,病人神经类型常为抑郁、焦虑、忧愁型,当精神上受到外界环境刺激,或工作紧张、压力较大；clinical_manifestation:胸痛,胸闷,呼吸困难,心悸,头晕；diagnosis_differential:一般不难作出诊断,必须注意排除器质性心脏病,与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别；exam_lab:心电图,CT,磁共振成像,D-二聚体；treatment:硝酸酯类药物,抗凝药物,硝酸甘油,华法林,"
心血管神经症,第三篇循环系统疾病,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,7338,7392,"definition:心血管神经症定义；clinical_manifestation:高血压；exam_lab:CT,血脂；treatment:【治疗】心血管神经症以心理治疗为主,药物治疗为辅,提倡双心医学的治疗模式,在积极合理治疗合并的心血管器质性疾病的同时,焦虑症状明显的病人可选用抗焦虑药物"
心血管神经症,第三篇循环系统疾病,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,7338,7392,"definition:心血管神经症定义；clinical_manifestation:高血压；exam_lab:CT,血脂；treatment:【治疗】心血管神经症以心理治疗为主,药物治疗为辅,提倡双心医学的治疗模式,在积极合理治疗合并的心血管器质性疾病的同时,焦虑症状明显的病人可选用抗焦虑药物"
心血管神经症,第三篇循环系统疾病,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,7338,7392,"definition:心血管神经症定义；clinical_manifestation:高血压；exam_lab:CT,血脂；treatment:【治疗】心血管神经症以心理治疗为主,药物治疗为辅,提倡双心医学的治疗模式,在积极合理治疗合并的心血管器质性疾病的同时,焦虑症状明显的病人可选用抗焦虑药物"
