subject_name,parent,subject_kind,d6_status,slot,d6_slot_status,entity_mentions,section_aligned_mentions,out_of_section_mentions,unique_entity_count,section_aligned_unique_entity_count,entity_type_counts,sample_section_aligned_entities,sample_all_entities,sample_evidence,recommended_action
急性心肌梗死,,,,exam_lab,not_in_d6_slot_audit,123,0,123,20,0,"{""LabTest"": 28, ""Exam"": 95}",,CT检查；CT肺动脉造影；C反应蛋白；冠状动脉CTA；冠状动脉造影；动态心电图；心电图；心肌肌钙蛋白；心脏导管检查；电生理检查；磁共振成像；红细胞沉降率；肾功能；胸部X线检查；脑钠肽；血常规；血管超声；血糖；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
急性心肌梗死,,,,follow_up_prognosis,not_in_d6_slot_audit,149,0,149,10,0,"{""Complication"": 142, ""FollowUp"": 4, ""Prognosis"": 3}",,出血；定期随访；心力衰竭；心律失常；猝死；肺动脉高压；肺栓塞；脑卒中；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
急性心肌梗死,,,,treatment,not_in_d6_slot_audit,161,0,161,27,0,"{""Procedure"": 42, ""Medication"": 65, ""TreatmentPlan"": 54}",,一般治疗；他汀类药物；冠状动脉旁路移植术；利尿剂；复律治疗；射频消融术；心脏再同步治疗；心脏移植；抗凝治疗；抗凝药物；抗血小板治疗；抗血小板药物；植入式心律转复除颤器；氧疗；洋地黄类药物；溶栓治疗；溶栓药物；硝酸酯类药物；经皮冠状动脉介入治疗；胺碘酮,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,54,0,54,20,0,"{""Symptom"": 21, ""Sign"": 33}",,上腹痛；乏力；休克；低血压；劳力性呼吸困难；发热；发绀；呼吸困难；咯血；咳嗽；心脏扩大；心脏杂音；晕厥；杵状指；水肿；端坐呼吸；第三心音；肺部啰音；颈静脉怒张；高血压,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,16,0,16,2,0,"{""DifferentialDiagnosis"": 10, ""DiagnosisCriteria"": 6}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,114,0,114,10,0,"{""RiskFactor"": 97, ""Etiology"": 12, ""Pathophysiology"": 5}",,创伤；动脉粥样硬化；右心负荷增加；感染；手术；炎症；糖尿病；肺动脉血栓栓塞；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,44,0,44,13,0,"{""LabTest"": 21, ""Exam"": 23}",,CT检查；C反应蛋白；心电图；心肌肌钙蛋白；磁共振成像；红细胞沉降率；肾功能；脑钠肽；血培养；血常规；血管超声；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,109,0,109,12,0,"{""Complication"": 98, ""Prognosis"": 6, ""FollowUp"": 5}",,出血；定期随访；心力衰竭；心律失常；心脏压塞；感染性心内膜炎；猝死；肺动脉高压；肺栓塞；脑卒中；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
感染性心内膜炎,第三篇循环系统疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,46,0,46,17,0,"{""Procedure"": 17, ""TreatmentPlan"": 14, ""Medication"": 15}",,一般治疗；他汀类药物；利尿剂；抗凝治疗；抗凝药物；控制心室率；洋地黄类药物；瓣膜置换术；硝酸酯类药物；经导管主动脉瓣置换术；经皮冠状动脉介入治疗；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；醛固酮受体拮抗剂；钙通道阻滞剂；降压治疗,,疑似跨章节噪声，需人工抽样确认
慢性冠脉综合征,,,,clinical_manifestation,not_in_d6_slot_audit,4,0,4,4,0,"{""Symptom"": 2, ""Sign"": 2}",,低血压；呼吸困难；心动过速；胸痛,,疑似跨章节噪声，需人工抽样确认
慢性冠脉综合征,,,,etiology_pathogenesis,not_in_d6_slot_audit,8,0,8,3,0,"{""Etiology"": 3, ""Pathophysiology"": 4, ""RiskFactor"": 1}",,动脉粥样硬化；心肌缺血；感染,,疑似跨章节噪声，需人工抽样确认
慢性冠脉综合征,,,,exam_lab,not_in_d6_slot_audit,2,0,2,2,0,"{""Exam"": 2}",,冠状动脉造影；心电图,,疑似跨章节噪声，需人工抽样确认
慢性冠脉综合征,,,,follow_up_prognosis,not_in_d6_slot_audit,5,0,5,4,0,"{""Complication"": 5}",,出血；心力衰竭；心律失常；猝死,,疑似跨章节噪声，需人工抽样确认
慢性冠脉综合征,,,,treatment,not_in_d6_slot_audit,4,0,4,3,0,"{""TreatmentPlan"": 3, ""Medication"": 1}",,硝酸酯类药物；药物治疗；血运重建,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,19,0,19,6,0,"{""Sign"": 17, ""Symptom"": 2}",,乏力；心动过缓；心动过速；心脏扩大；水肿；高血压,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,2,0,2,1,0,"{""DifferentialDiagnosis"": 2}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,15,0,15,7,0,"{""RiskFactor"": 12, ""Pathophysiology"": 1, ""Etiology"": 2}",,动脉粥样硬化；吸烟；家族史；心肌缺血；感染；糖尿病；肥胖,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,11,0,11,4,0,"{""Exam"": 1, ""LabTest"": 10}",,心电图；肾功能；血糖；血脂检查,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,25,0,25,4,0,"{""Complication"": 25}",,出血；心力衰竭；心律失常；脑卒中,,疑似跨章节噪声，需人工抽样确认
慢性心力衰竭,心力衰竭,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,15,0,15,9,0,"{""Procedure"": 7, ""TreatmentPlan"": 2, ""Medication"": 6}",,利尿剂；心脏再同步治疗；心脏移植；植入式心律转复除颤器；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；起搏器植入；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,144,0,144,25,0,"{""Sign"": 100, ""Symptom"": 44}",,乏力；休克；低血压；出汗；发绀；呼吸困难；咯血；咳嗽；头晕；奔马律；心动过缓；心动过速；心悸；心脏扩大；心脏杂音；心音低钝；恶心呕吐；晕厥；水肿；第四心音,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,9,0,9,2,0,"{""DiagnosisCriteria"": 3, ""DifferentialDiagnosis"": 6}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,40,0,40,11,0,"{""RiskFactor"": 25, ""Etiology"": 4, ""Pathophysiology"": 11}",,创伤；动脉粥样硬化；右心负荷增加；心肌缺血；感染；手术；炎症；糖尿病；肥胖；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,40,0,40,12,0,"{""Exam"": 27, ""LabTest"": 13}",,C反应蛋白；动态心电图；心电图；心肌肌钙蛋白；电生理检查；磁共振成像；红细胞沉降率；肾功能；血常规；血糖；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,83,0,83,11,0,"{""Complication"": 80, ""FollowUp"": 1, ""Prognosis"": 2}",,出血；定期随访；心力衰竭；心律失常；心脏压塞；感染性心内膜炎；猝死；肺动脉高压；肺栓塞；脑卒中；预后不良,,疑似跨章节噪声，需人工抽样确认
房室传导阻滞,心脏传导阻滞,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,80,0,80,18,0,"{""Medication"": 36, ""Procedure"": 23, ""TreatmentPlan"": 21}",,利尿剂；复律治疗；射频消融术；心脏再同步治疗；抗凝治疗；控制心室率；植入式心律转复除颤器；洋地黄类药物；硝酸酯类药物；经皮冠状动脉介入治疗；胺碘酮；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；起搏器植入；醛固酮受体拮抗剂；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,47,0,47,13,0,"{""Sign"": 31, ""Symptom"": 16}",,乏力；休克；低血压；呼吸困难；头晕；心动过缓；心动过速；心悸；晕厥；水肿；胸痛；胸闷；黑矇,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,3,0,3,1,0,"{""DifferentialDiagnosis"": 3}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,14,0,14,5,0,"{""RiskFactor"": 10, ""Pathophysiology"": 4}",,创伤；吸烟；心肌缺血；感染；手术,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,16,0,16,4,0,"{""LabTest"": 2, ""Exam"": 14}",,动态心电图；动脉血气分析；心电图；肾功能,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,29,0,29,7,0,"{""Complication"": 27, ""Prognosis"": 1, ""FollowUp"": 1}",,出血；定期随访；心力衰竭；心律失常；猝死；脑卒中；预后不良,,疑似跨章节噪声，需人工抽样确认
房性心动过速,房性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,21,0,21,7,0,"{""Procedure"": 4, ""Medication"": 9, ""TreatmentPlan"": 8}",,复律治疗；射频消融术；控制心室率；洋地黄类药物；胺碘酮；药物治疗；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,clinical_manifestation,not_in_d6_slot_audit,24,0,24,11,0,"{""Sign"": 14, ""Symptom"": 10}",,乏力；劳力性呼吸困难；发绀；呼吸困难；头晕；心动过速；心悸；心脏杂音；晕厥；杵状指；高血压,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,diagnosis_differential,not_in_d6_slot_audit,4,0,4,2,0,"{""DiagnosisCriteria"": 2, ""DifferentialDiagnosis"": 2}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,etiology_pathogenesis,not_in_d6_slot_audit,19,0,19,6,0,"{""RiskFactor"": 14, ""Pathophysiology"": 3, ""Etiology"": 2}",,创伤；动脉粥样硬化；右心负荷增加；感染；手术；炎症,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,exam_lab,not_in_d6_slot_audit,6,0,6,3,0,"{""Exam"": 5, ""LabTest"": 1}",,心电图；肾功能；超声心动图,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,follow_up_prognosis,not_in_d6_slot_audit,20,0,20,7,0,"{""Complication"": 20}",,出血；心力衰竭；心律失常；感染性心内膜炎；猝死；肺动脉高压；脑卒中,,疑似跨章节噪声，需人工抽样确认
房间隔缺损,,,,treatment,not_in_d6_slot_audit,13,0,13,8,0,"{""Procedure"": 11, ""TreatmentPlan"": 2}",,射频消融术；心脏再同步治疗；心脏移植；抗凝治疗；植入式心律转复除颤器；经皮冠状动脉介入治疗；药物治疗；起搏器植入,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,24,0,24,11,0,"{""Sign"": 19, ""Symptom"": 5}",,劳力性呼吸困难；发绀；呼吸困难；奔马律；心动过速；心脏扩大；心脏杂音；晕厥；水肿；第四心音；高血压,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,18,0,18,2,0,"{""DiagnosisCriteria"": 9, ""DifferentialDiagnosis"": 9}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,28,0,28,9,0,"{""Etiology"": 9, ""Pathophysiology"": 6, ""RiskFactor"": 13}",,创伤；家族史；心肌缺血；感染；手术；炎症；糖尿病；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,14,0,14,10,0,"{""Exam"": 11, ""LabTest"": 3}",,冠状动脉造影；心内膜心肌活检；心电图；心肌肌钙蛋白；心脏导管检查；电生理检查；磁共振成像；脑钠肽；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,35,0,35,6,0,"{""Complication"": 32, ""Prognosis"": 2, ""FollowUp"": 1}",,定期随访；心力衰竭；心律失常；感染性心内膜炎；猝死；预后不良,,疑似跨章节噪声，需人工抽样确认
扩张型心肌病,心肌疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,26,0,26,11,0,"{""TreatmentPlan"": 10, ""Procedure"": 8, ""Medication"": 8}",,心脏再同步治疗；心脏移植；抗凝治疗；抗凝药物；控制心室率；植入式心律转复除颤器；洋地黄类药物；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；降压治疗,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,clinical_manifestation,not_in_d6_slot_audit,22,0,22,9,0,"{""Symptom"": 10, ""Sign"": 12}",,低血压；呼吸困难；头晕；心动过缓；心动过速；心悸；心脏扩大；晕厥；胸闷,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,diagnosis_differential,not_in_d6_slot_audit,3,0,3,2,0,"{""DifferentialDiagnosis"": 2, ""DiagnosisCriteria"": 1}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,etiology_pathogenesis,not_in_d6_slot_audit,8,0,8,3,0,"{""Etiology"": 4, ""RiskFactor"": 4}",,家族史；手术；遗传因素,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,exam_lab,not_in_d6_slot_audit,8,0,8,5,0,"{""Exam"": 7, ""LabTest"": 1}",,CT检查；心电图；磁共振成像；肾功能；超声心动图,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,follow_up_prognosis,not_in_d6_slot_audit,15,0,15,3,0,"{""Complication"": 15}",,心力衰竭；心律失常；猝死,,疑似跨章节噪声，需人工抽样确认
早期复极综合征,,,,treatment,not_in_d6_slot_audit,7,0,7,4,0,"{""TreatmentPlan"": 1, ""Procedure"": 4, ""Medication"": 2}",,植入式心律转复除颤器；洋地黄类药物；经皮冠状动脉介入治疗；药物治疗,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,3,0,3,1,0,"{""RiskStratification"": 3}",,危险分层,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,49,0,49,21,0,"{""Symptom"": 29, ""Sign"": 20}",,乏力；休克；低血压；出汗；呼吸困难；咳嗽；头晕；心动过缓；心动过速；心悸；心脏扩大；心脏杂音；恶心呕吐；晕厥；水肿；濒死感；第三心音；第四心音；胸痛；胸闷,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,14,0,14,2,0,"{""DifferentialDiagnosis"": 9, ""DiagnosisCriteria"": 5}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,35,0,35,7,0,"{""RiskFactor"": 14, ""Etiology"": 5, ""Pathophysiology"": 16}",,创伤；动脉粥样硬化；吸烟；心肌缺血；手术；糖尿病；高脂血症,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,exam_lab,candidate_present,34,0,34,11,0,"{""Exam"": 28, ""LabTest"": 6}",,CT检查；冠状动脉CTA；冠状动脉造影；动态心电图；心电图；心肌肌钙蛋白；红细胞沉降率；肾功能；血常规；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,34,0,34,7,0,"{""Complication"": 30, ""Prognosis"": 4}",,出血；心力衰竭；心律失常；猝死；肺动脉高压；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
稳定型心绞痛,慢性冠状动脉综合征,disease_or_topic,source_covered_ready,treatment,candidate_present,49,0,49,13,0,"{""TreatmentPlan"": 17, ""Medication"": 24, ""Procedure"": 8}",,一般治疗；他汀类药物；冠状动脉旁路移植术；抗血小板治疗；抗血小板药物；硝酸酯类药物；经皮冠状动脉介入治疗；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；钙通道阻滞剂；降压治疗,,疑似跨章节噪声，需人工抽样确认
窦性心律失常,,,,clinical_manifestation,not_in_d6_slot_audit,7,0,7,4,0,"{""Sign"": 6, ""Symptom"": 1}",,低血压；心动过缓；心动过速；晕厥,,疑似跨章节噪声，需人工抽样确认
窦性心律失常,,,,diagnosis_differential,not_in_d6_slot_audit,1,0,1,1,0,"{""DifferentialDiagnosis"": 1}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
窦性心律失常,,,,etiology_pathogenesis,not_in_d6_slot_audit,1,0,1,1,0,"{""Etiology"": 1}",,遗传因素,,疑似跨章节噪声，需人工抽样确认
窦性心律失常,,,,exam_lab,not_in_d6_slot_audit,1,0,1,1,0,"{""Exam"": 1}",,心电图,,疑似跨章节噪声，需人工抽样确认
窦性心律失常,,,,follow_up_prognosis,not_in_d6_slot_audit,6,0,6,2,0,"{""Complication"": 6}",,心律失常；猝死,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,2,0,2,1,0,"{""RiskStratification"": 2}",,危险分层,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,52,0,52,8,0,"{""Sign"": 48, ""Symptom"": 4}",,休克；低血压；呼吸困难；头晕；心悸；心脏杂音；胸闷；高血压,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,9,0,9,2,0,"{""DifferentialDiagnosis"": 5, ""DiagnosisCriteria"": 4}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,25,0,25,9,0,"{""Pathophysiology"": 1, ""RiskFactor"": 20, ""Etiology"": 4}",,创伤；动脉粥样硬化；心肌缺血；感染；手术；糖尿病；肥胖；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,14,0,14,8,0,"{""Exam"": 6, ""LabTest"": 8}",,CT检查；动态心电图；心电图；磁共振成像；肾功能；血糖；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,10,0,10,5,0,"{""Complication"": 9, ""FollowUp"": 1}",,出血；定期随访；心力衰竭；心律失常；脑卒中,,疑似跨章节噪声，需人工抽样确认
继发性高血压,高血压,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,16,0,16,7,0,"{""TreatmentPlan"": 6, ""Medication"": 10}",,一般治疗；利尿剂；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；醛固酮受体拮抗剂；降压治疗,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,45,0,45,18,0,"{""Sign"": 36, ""Symptom"": 9}",,乏力；休克；低血压；发热；发绀；呼吸困难；奇脉；心动过缓；心动过速；心脏杂音；心音低钝；杵状指；水肿；肺部啰音；胸痛；胸闷；颈静脉怒张；高血压,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,21,0,21,2,0,"{""DifferentialDiagnosis"": 15, ""DiagnosisCriteria"": 6}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,36,0,36,9,0,"{""RiskFactor"": 26, ""Etiology"": 8, ""Pathophysiology"": 2}",,创伤；右心负荷增加；感染；手术；炎症；糖尿病；肥胖；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,26,0,26,12,0,"{""LabTest"": 6, ""Exam"": 20}",,CT检查；心内膜心肌活检；心电图；心肌肌钙蛋白；心脏导管检查；磁共振成像；肾功能；脑钠肽；血常规；血管超声；血糖；超声心动图,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,24,0,24,9,0,"{""Complication"": 23, ""Prognosis"": 1}",,出血；心力衰竭；心律失常；心脏压塞；感染性心内膜炎；肺动脉高压；肺栓塞；脑卒中；预后不良,,疑似跨章节噪声，需人工抽样确认
缩窄性心包炎,心包疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,7,0,7,4,0,"{""Medication"": 2, ""Procedure"": 4, ""TreatmentPlan"": 1}",,心包穿刺；洋地黄类药物；经皮冠状动脉介入治疗；药物治疗,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,27,0,27,16,0,"{""Sign"": 12, ""Symptom"": 15}",,乏力；休克；劳力性呼吸困难；呼吸困难；夜间阵发性呼吸困难；奔马律；心动过速；心悸；心脏扩大；晕厥；水肿；端坐呼吸；肺部啰音；胸痛；胸闷；颈静脉怒张,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,8,0,8,2,0,"{""DifferentialDiagnosis"": 6, ""DiagnosisCriteria"": 2}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,23,0,23,7,0,"{""RiskFactor"": 8, ""Pathophysiology"": 12, ""Etiology"": 3}",,创伤；动脉粥样硬化；右心负荷增加；心肌缺血；感染；手术；糖尿病,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,14,0,14,7,0,"{""Exam"": 12, ""LabTest"": 2}",,冠状动脉造影；动态心电图；心电图；心肌肌钙蛋白；电生理检查；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,22,0,22,8,0,"{""Complication"": 21, ""FollowUp"": 1}",,出血；定期随访；心力衰竭；心律失常；猝死；肺动脉高压；肺栓塞；脑卒中,,疑似跨章节噪声，需人工抽样确认
缺血性心肌病,慢性冠状动脉综合征,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,15,0,15,11,0,"{""Procedure"": 5, ""TreatmentPlan"": 7, ""Medication"": 3}",,冠状动脉旁路移植术；射频消融术；心脏移植；抗凝治疗；硝酸酯类药物；经皮冠状动脉介入治疗；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；降压治疗,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,13,0,13,10,0,"{""Sign"": 5, ""Symptom"": 8}",,乏力；休克；咳嗽；心动过速；心悸；心脏扩大；晕厥；胸痛；胸闷；高血压,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,11,0,11,2,0,"{""DifferentialDiagnosis"": 7, ""DiagnosisCriteria"": 4}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,21,0,21,9,0,"{""Etiology"": 8, ""Pathophysiology"": 7, ""RiskFactor"": 6}",,右心负荷增加；家族史；心肌缺血；感染；手术；炎症；糖尿病；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
