batch_id,document_id,file_name,full_path,relative_path,extension,source_root,source_type,size_bytes,last_write_time,sha256,normalized_title,dedup_group,keep_or_duplicate,duplicate_reason,inclusion_status,inclusion_reason
20260715_肺动脉高压正式解析,DOC-AB78CF85D77E6FF0,ICU患者支气管肺泡灌洗液采集、送检、检测及结果解读规范2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\ICU患者支气管肺泡灌洗液采集、送检、检测及结果解读规范2020.pdf,重症指南\2. 重症呼吸\ICU患者支气管肺泡灌洗液采集、送检、检测及结果解读规范2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,1430024,2022-01-29T09:21:50+08:00,AB78CF85D77E6FF076BC713E9C88E6E046DCCA3303C35CF2DFA7D31B8E5F299F,icu患者支气管肺泡灌洗液采集送检检测及结果解读规范2020,SHA-AB78CF85D77E6FF0,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-3694F984A78395A5,《ESICM急性呼吸窘迫综合征指南：定义、分型和呼吸支持策略》解读2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\《ESICM急性呼吸窘迫综合征指南：定义、分型和呼吸支持策略》解读2023.pdf,重症指南\2. 重症呼吸\《ESICM急性呼吸窘迫综合征指南：定义、分型和呼吸支持策略》解读2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,2285133,2024-12-19T17:36:32+08:00,3694F984A78395A598854F20893997B58F1D0E27410F4230FFEE4C66FFDAFFE9,esicm急性呼吸窘迫综合征指南定义分型和呼吸支持策略解读2023,SHA-3694F984A78395A5,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-AA7BF98D2798F395,中国成人急性呼吸窘迫综合征（ARDS）诊断与非机械通气治疗指南（2023）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\中国成人急性呼吸窘迫综合征（ARDS）诊断与非机械通气治疗指南（2023）.pdf,重症指南\2. 重症呼吸\中国成人急性呼吸窘迫综合征（ARDS）诊断与非机械通气治疗指南（2023）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,1254594,2024-12-18T21:47:52+08:00,AA7BF98D2798F395907F1E020C70CCF5015356B23928ABBFB5E3F5F3B6314B89,中国成人急性呼吸窘迫综合征ards诊断与非机械通气治疗指南2023,SHA-AA7BF98D2798F395,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F45C7513EDED8758,急性呼吸窘迫综合征患者机械通气指南(试行)2016.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\急性呼吸窘迫综合征患者机械通气指南(试行)2016.pdf,重症指南\2. 重症呼吸\急性呼吸窘迫综合征患者机械通气指南(试行)2016.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,2221903,2024-12-19T17:35:08+08:00,F45C7513EDED87588026C70E6C0F38D23854366C0270A743AA681432055B03B9,急性呼吸窘迫综合征患者机械通气指南试行2016,SHA-F45C7513EDED8758,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-1D2C9FA7959BB111,成人经鼻高流量湿化氧疗临床规范应用专家共识2019.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\成人经鼻高流量湿化氧疗临床规范应用专家共识2019.pdf,重症指南\2. 重症呼吸\成人经鼻高流量湿化氧疗临床规范应用专家共识2019.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,732611,2024-12-18T22:19:02+08:00,1D2C9FA7959BB11110C02531D916480C87DBEB4F954AFBA2EF6F68BD60C59A11,成人经鼻高流量湿化氧疗临床规范应用专家共识2019,SHA-1D2C9FA7959BB111,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-458543B3B3F4598C,无创正压通气急诊临床实践专家共识(2018).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\2. 重症呼吸\无创正压通气急诊临床实践专家共识(2018).pdf,重症指南\2. 重症呼吸\无创正压通气急诊临床实践专家共识(2018).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1867402,2024-12-18T21:52:54+08:00,458543B3B3F4598C5BD6000BE3B03DA032EEAA43E2651777FC61F82280217401,无创正压通气急诊临床实践专家共识2018,SHA-458543B3B3F4598C,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-FE119C757F5DBE1C,下消化道出血诊治指南2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\3. 重症消化\下消化道出血诊治指南2020.pdf,重症指南\3. 重症消化\下消化道出血诊治指南2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,1617872,2024-12-28T23:11:24+08:00,FE119C757F5DBE1C1E7E3D72AD83A4985A3C9D03ED336053386C978694CA4576,下消化道出血诊治指南2020,SHA-FE119C757F5DBE1C,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-6C52BD3268872BD3,急性胰腺炎急诊诊治专家共识2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\3. 重症消化\急性胰腺炎急诊诊治专家共识2024.pdf,重症指南\3. 重症消化\急性胰腺炎急诊诊治专家共识2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,11966484,2024-12-19T17:15:10+08:00,6C52BD3268872BD3624C294DA771C3AE3CDFF72D085D03171ABC6AEBAC498BDE,急性胰腺炎急诊诊治专家共识2024,SHA-6C52BD3268872BD3,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-BD52FE689F61C79C,急诊上消化道出血急诊诊治流程专家共识2021.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\3. 重症消化\急诊上消化道出血急诊诊治流程专家共识2021.pdf,重症指南\3. 重症消化\急诊上消化道出血急诊诊治流程专家共识2021.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,2083740,2024-12-28T23:10:56+08:00,BD52FE689F61C79C56C26AE9FE7718DB2FF403185E13F88F6A71F169BA222C80,急诊上消化道出血急诊诊治流程专家共识2021,SHA-BD52FE689F61C79C,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-D2D9F374C06F27DE,肝衰竭诊治指南（2024年版）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\3. 重症消化\肝衰竭诊治指南（2024年版）.pdf,重症指南\3. 重症消化\肝衰竭诊治指南（2024年版）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,2632704,2024-12-19T15:34:02+08:00,D2D9F374C06F27DEB3ACA18EB2E7D996A066256E85D7D3B0788A709A28E74955,肝衰竭诊治指南2024年版,SHA-D2D9F374C06F27DE,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-21EB5A693DDF2E68,重症患者腹内高压监测与管理专家共识(2020版).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\3. 重症消化\重症患者腹内高压监测与管理专家共识(2020版).pdf,重症指南\3. 重症消化\重症患者腹内高压监测与管理专家共识(2020版).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,942959,2024-12-19T15:35:10+08:00,21EB5A693DDF2E68B91E7D874BBC13FE660EAE74CB9A33E4F9163DE450C948E4,重症患者腹内高压监测与管理专家共识2020版,SHA-21EB5A693DDF2E68,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-60438708A1A01883,亚低温脑保护中国专家共识2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\4. 重症神经\亚低温脑保护中国专家共识2020.pdf,重症指南\4. 重症神经\亚低温脑保护中国专家共识2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,2050574,2023-08-29T21:41:48+08:00,60438708A1A01883E98A3E6E812E99A33BF473AC020D75F764AF2024F11D237E,亚低温脑保护中国专家共识2020,SHA-60438708A1A01883,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5A58F1B800548581,心脏外科围手术期脑损伤防治专家共识2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\4. 重症神经\心脏外科围手术期脑损伤防治专家共识2024.pdf,重症指南\4. 重症神经\心脏外科围手术期脑损伤防治专家共识2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,2821973,2024-12-19T15:18:48+08:00,5A58F1B8005485818AF617410A523F6BD13FE198A0C3E8387987468DC83E7EA7,心脏外科围手术期脑损伤防治专家共识2024,SHA-5A58F1B800548581,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-D9527EB644C3DF70,神经重症目标温度管理中国专家共识(2022版).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\4. 重症神经\神经重症目标温度管理中国专家共识(2022版).pdf,重症指南\4. 重症神经\神经重症目标温度管理中国专家共识(2022版).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1891950,2023-12-14T14:03:10+08:00,D9527EB644C3DF708C71BB2C3862BC796A33C920309112301CAC513989F49494,神经重症目标温度管理中国专家共识2022版,SHA-D9527EB644C3DF70,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-9F76AE757F5A68F1,终止癫痫持续状态发作的专家共识2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\4. 重症神经\终止癫痫持续状态发作的专家共识2022.pdf,重症指南\4. 重症神经\终止癫痫持续状态发作的专家共识2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1082031,2023-12-12T20:56:46+08:00,9F76AE757F5A68F1B3924DEF01C106BE1221E454AF50DE2C5C14915EC2E4AAC3,终止癫痫持续状态发作的专家共识2022,SHA-9F76AE757F5A68F1,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F4BEB54C71F07737,中国抗血栓药物相关出血诊疗规范专家共识2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\中国抗血栓药物相关出血诊疗规范专家共识2022.pdf,重症指南\5. 重症血液\中国抗血栓药物相关出血诊疗规范专家共识2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1190142,2024-12-19T17:12:14+08:00,F4BEB54C71F077371F679D58FAB1B1707735EE081E88F4034C692ADD7177A0E1,中国抗血栓药物相关出血诊疗规范专家共识2022,SHA-F4BEB54C71F07737,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-16922B3CAD605CC8,全血和成分血使用规范.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\全血和成分血使用规范.pdf,重症指南\5. 重症血液\全血和成分血使用规范.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,269283,2024-12-19T16:27:02+08:00,16922B3CAD605CC86BE0EE17C190A041F5F1FBB27583AA4887FCABDEE2B4DB31,全血和成分血使用规范,SHA-16922B3CAD605CC8,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-BB608C5F9937186A,抗血栓药物围手术期管理多学科专家共识2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\抗血栓药物围手术期管理多学科专家共识2020.pdf,重症指南\5. 重症血液\抗血栓药物围手术期管理多学科专家共识2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,797272,2024-12-19T17:11:06+08:00,BB608C5F9937186A70E752ED57E1531DF00A35ABA13AFE6FB81F09F028DE0527,抗血栓药物围手术期管理多学科专家共识2020,SHA-BB608C5F9937186A,duplicate,EXACT_SHA256_DUPLICATE,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-69482A5ED67ED74D,肝素诱导的血小板减少症中国专家共识(2017).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\肝素诱导的血小板减少症中国专家共识(2017).pdf,重症指南\5. 重症血液\肝素诱导的血小板减少症中国专家共识(2017).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,4652261,2023-08-13T22:21:32+08:00,69482A5ED67ED74D1925B7A3C4EEFEE8BCB1561A8C0B2F1710CB6C6B860795AA,肝素诱导的血小板减少症中国专家共识2017,SHA-69482A5ED67ED74D,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C6419587367A72A7,脓毒症相关的血小板减少症临床诊疗中国专家共识2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\脓毒症相关的血小板减少症临床诊疗中国专家共识2023.pdf,重症指南\5. 重症血液\脓毒症相关的血小板减少症临床诊疗中国专家共识2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1637116,2024-12-19T17:26:52+08:00,C6419587367A72A7E1A14F8993590E7E0E3E3B1FA403C18095DC6EE0C3ED5EB7,脓毒症相关的血小板减少症临床诊疗中国专家共识2023,SHA-C6419587367A72A7,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-83E78717DB154D06,重症患者凝血功能障碍标准化评估中国专家共识2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\5. 重症血液\重症患者凝血功能障碍标准化评估中国专家共识2022.pdf,重症指南\5. 重症血液\重症患者凝血功能障碍标准化评估中国专家共识2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1307867,2024-07-22T23:44:02+08:00,83E78717DB154D06D9935E5163741CE8906A6121712C0445937D33449B23EB7F,重症患者凝血功能障碍标准化评估中国专家共识2022,SHA-83E78717DB154D06,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-B3D688C14F518B8B,中国 重症心血管营养专家共识（2025）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国 重症心血管营养专家共识（2025）.pdf,重症指南\6. 重症营养\中国 重症心血管营养专家共识（2025）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1190853,2025-08-26T08:31:12+08:00,B3D688C14F518B8B07B495FC620F5249E1EF9AA683E293BAFE68D168DEFC9F94,中国重症心血管营养专家共识2025,SHA-B3D688C14F518B8B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-291D87647DA86519,中国专家共识：危重患者人血白蛋白应用2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国专家共识：危重患者人血白蛋白应用2020.pdf,重症指南\6. 重症营养\中国专家共识：危重患者人血白蛋白应用2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,274294,2025-07-30T13:09:56+08:00,291D87647DA865193BE0BB48FB172D8161E92BECCD61DD3350896B2D316EF934,中国专家共识危重患者人血白蛋白应用2020,SHA-291D87647DA86519,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-BC6258F039196E3F,中国急诊危重症患者肠内营养治疗专家共识2022.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国急诊危重症患者肠内营养治疗专家共识2022.pdf,重症指南\6. 重症营养\中国急诊危重症患者肠内营养治疗专家共识2022.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,2775080,2024-12-19T16:19:34+08:00,BC6258F039196E3F3B86492F8F4F33A337D23BAE29BCE97C47811CC9F2FCC234,中国急诊危重症患者肠内营养治疗专家共识2022,SHA-BC6258F039196E3F,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-97F11A12F34B33FC,中国成人心脏外科围手术期营养支持治疗专家共识（2019）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国成人心脏外科围手术期营养支持治疗专家共识（2019）.pdf,重症指南\6. 重症营养\中国成人心脏外科围手术期营养支持治疗专家共识（2019）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1340551,2021-07-26T17:41:06+08:00,97F11A12F34B33FC43A7F0F7032E1F55A47A1B9A87557422B48623756EF58D7D,中国成人心脏外科围手术期营养支持治疗专家共识2019,SHA-97F11A12F34B33FC,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-A2545327D02F951B,中国成人患者肠外肠内营养临床应用指南（2023版）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国成人患者肠外肠内营养临床应用指南（2023版）.pdf,重症指南\6. 重症营养\中国成人患者肠外肠内营养临床应用指南（2023版）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,4555440,2024-12-19T16:18:02+08:00,A2545327D02F951B6480BFBB88B7696789490D414B09516397A1C392D51DA3FF,中国成人患者肠外肠内营养临床应用指南2023版,SHA-A2545327D02F951B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-F0BC684D58AA7EAF,中国重症患者肠外营养治疗临床实践专家共识（2024）.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\6. 重症营养\中国重症患者肠外营养治疗临床实践专家共识（2024）.pdf,重症指南\6. 重症营养\中国重症患者肠外营养治疗临床实践专家共识（2024）.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1984049,2024-12-19T16:15:02+08:00,F0BC684D58AA7EAFE9427BCA64681F6744FAEB68AF7D6095B0D5D7569BA127DA,中国重症患者肠外营养治疗临床实践专家共识2024,SHA-F0BC684D58AA7EAF,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-B1A1617A12C4A1D2,【用药助手】中国成人医院获得性肺炎与呼吸机相关性肺炎诊断和治疗指南(2018年版).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\7. 重症感染\【用药助手】中国成人医院获得性肺炎与呼吸机相关性肺炎诊断和治疗指南(2018年版).pdf,重症指南\7. 重症感染\【用药助手】中国成人医院获得性肺炎与呼吸机相关性肺炎诊断和治疗指南(2018年版).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,2612713,2025-08-26T10:22:39+08:00,B1A1617A12C4A1D2BDCD4A2065E49CEB12D1FA888C60322EDDC6F9A81F9CD1DE,用药助手中国成人医院获得性肺炎与呼吸机相关性肺炎诊断和治疗指南2018年版,SHA-B1A1617A12C4A1D2,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-AAD696B528CCC4A8,中国急诊感染性休克临床实践指南2016.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\7. 重症感染\中国急诊感染性休克临床实践指南2016.pdf,重症指南\7. 重症感染\中国急诊感染性休克临床实践指南2016.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,2326916,2024-12-18T21:58:00+08:00,AAD696B528CCC4A8363653CCB196C8F30DF982F4963635CD97AACFD6183084CD,中国急诊感染性休克临床实践指南2016,SHA-AAD696B528CCC4A8,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C257771AB17C0E95,中国脓毒症脓毒性休克急诊治疗指南2018.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\7. 重症感染\中国脓毒症脓毒性休克急诊治疗指南2018.pdf,重症指南\7. 重症感染\中国脓毒症脓毒性休克急诊治疗指南2018.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,1326875,2024-12-28T23:23:22+08:00,C257771AB17C0E958760F39D70A5D3CE01774BF25FE55B42CBBE5C4231AB567E,中国脓毒症脓毒性休克急诊治疗指南2018,SHA-C257771AB17C0E95,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C192448E5C2098A8,血管导管相关感染预防与控制指南2021.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\7. 重症感染\血管导管相关感染预防与控制指南2021.pdf,重症指南\7. 重症感染\血管导管相关感染预防与控制指南2021.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,192014,2024-05-08T18:35:48+08:00,C192448E5C2098A815A026D781B25F150F087275BD3ADD950862C9F1451B7A45,血管导管相关感染预防与控制指南2021,SHA-C192448E5C2098A8,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-E5B36A7EB4CBB90B,中国急诊成人镇痛、镇静与谵妄管理专家共识2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\8. 镇静镇痛\中国急诊成人镇痛、镇静与谵妄管理专家共识2023.pdf,重症指南\8. 镇静镇痛\中国急诊成人镇痛、镇静与谵妄管理专家共识2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,3283580,2024-12-19T16:13:30+08:00,E5B36A7EB4CBB90B9DA03874E4A75CB976E88CC19984D77892310B06309FF928,中国急诊成人镇痛镇静与谵妄管理专家共识2023,SHA-E5B36A7EB4CBB90B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-779C0FFE57D431AE,中国成人重症患者镇痛管理专家共识2023.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\8. 镇静镇痛\中国成人重症患者镇痛管理专家共识2023.pdf,重症指南\8. 镇静镇痛\中国成人重症患者镇痛管理专家共识2023.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,consensus,1482796,2024-12-19T16:12:40+08:00,779C0FFE57D431AE8ADBB06B00D9BDFDE49E7C393E94A35DACE60ADDC1491381,中国成人重症患者镇痛管理专家共识2023,SHA-779C0FFE57D431AE,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-996893490FB55808,中国心脏移植免疫抑制治疗及排斥反应诊疗规范(2019版).pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\重症指南\9. 心脏移植\中国心脏移植免疫抑制治疗及排斥反应诊疗规范(2019版).pdf,重症指南\9. 心脏移植\中国心脏移植免疫抑制治疗及排斥反应诊疗规范(2019版).pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,255959,2024-07-22T22:07:12+08:00,996893490FB55808BCD8BB89B9F692A899203F555F448C33252D456BB7FFF99D,中国心脏移植免疫抑制治疗及排斥反应诊疗规范2019版,SHA-996893490FB55808,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-97ABB3DBC0C7F58D,中国 高血压临床实践指南2024.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\高血压\中国 高血压临床实践指南2024.pdf,高血压\中国 高血压临床实践指南2024.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,guideline,6267439,2024-12-18T10:22:54+08:00,97ABB3DBC0C7F58DCCE1B81E41D37C76F58C1435BE7563C05EDC4D4F0B64A2C4,中国高血压临床实践指南2024,SHA-97ABB3DBC0C7F58D,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C962C87F4D27FFFA,中国 高血压急症诊治规范2020.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\高血压\中国 高血压急症诊治规范2020.pdf,高血压\中国 高血压急症诊治规范2020.pdf,.pdf,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,3231361,2024-06-01T15:55:08+08:00,C962C87F4D27FFFA4A5D844F016440BE00C55252D56FD53C971661FAEE703C10,中国高血压急症诊治规范2020,SHA-C962C87F4D27FFFA,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-CF62B75AEC93F1A6,《内科学（第10版）》.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\书籍教材\《内科学（第10版）》.docx,《内科学（第10版）》.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\书籍教材,authoritative_textbook,23066431,2026-06-16T17:08:47.071014+08:00,CF62B75AEC93F1A6E01B3974F9F79A09BEFD64243A1619868E903D7F7831E4BF,内科学第10版,TITLE-7A9EFFF7DD78E8FB,duplicate,NORMALIZED_TITLE_DUPLICATE,excluded,NORMALIZED_TITLE_DUPLICATE
