疾病/章节,父级,层级,docx_start_para,docx_end_para,pdf_start_page_approx,skeleton_slot,骨架槽位中文,是否覆盖,命中关键词,证据强度,是否可直接用于CDSS,备注
一、冠状动脉痉挛,第五节冠状动脉疾病的其他表现形式,小节/疾病,5401,5406,258,prevention,预防/健康教育,是,戒烟,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,symptom,症状,是,症状,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,exam,检查,是,造影,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,treatment_plan,治疗方案,是,治疗；药物治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,medication,药物,是,药物；β受体拮抗剂；硝酸酯,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,procedure,手术/操作,是,手术,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,prognosis,预后,是,复发,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,complication,并发症,是,猝死；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、心肌桥,第五节冠状动脉疾病的其他表现形式,小节/疾病,5407,5410,258,prevention,预防/健康教育,是,运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,etiology,病因,是,病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,symptom,症状,是,症状；胸痛,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,exam,检查,是,检查；造影；负荷试验,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,treatment_plan,治疗方案,是,治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,medication,药物,是,药物；β受体拮抗剂；ACEI；他汀；硝酸酯,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,prognosis,预后,是,预后,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,complication,并发症,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、微血管疾病,第五节冠状动脉疾病的其他表现形式,小节/疾病,5411,5478,258,prevention,预防/健康教育,是,运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,definition,定义/概述,是,是一组,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,classification,分类/分型,是,分类；分为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,etiology,病因,是,病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,symptom,症状,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,exam,检查,是,超声心动图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,treatment_plan,治疗方案,是,治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,medication,药物,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,prognosis,预后,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,complication,并发症,是,猝死；心力衰竭；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六章心肌疾病,第三篇循环系统疾病,章,5739,5745,306,prevention,预防/健康教育,是,预防,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,definition,定义/概述,是,主要表现为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,classification,分类/分型,是,分型,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,pathogenesis,发病机制/病理生理,是,【发病机制】；【病理生理】；病理生理；发病机制,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,epidemiology,流行病学,是,发病率；患病率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,symptom,症状,是,症状；呼吸困难；晕厥,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,sign,体征,是,体征；杂音；血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,exam,检查,是,检查；心电图；超声心动图；CT；负荷试验,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,diagnostic_criteria,诊断标准,是,诊断标准；可诊断,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,risk_stratification,危险分层/评分,是,危险分层；评分；预后评估,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；手术治疗；消融；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,medication,药物,是,药物；β受体拮抗剂；利尿剂；抗凝,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,procedure,手术/操作,是,手术；消融；ICD；除颤,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,follow_up,随访,是,随访,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,prognosis,预后,是,预后；死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,complication,并发症,是,并发症；猝死；心力衰竭；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第一节肥厚型心肌病,第六章心肌疾病,节,5746,5809,306,prevention,预防/健康教育,是,预防；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,definition,定义/概述,是,主要表现为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,etiology,病因,是,病因；危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,pathogenesis,发病机制/病理生理,是,病理生理；发病机制,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,epidemiology,流行病学,是,发病率；死亡率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,symptom,症状,是,症状；呼吸困难；心悸；晕厥；水肿,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,sign,体征,是,体征；杂音；奔马律；水肿；血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,exam,检查,是,检查；心电图；超声心动图；X线；造影,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,lab_test,检验,是,肌钙蛋白,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,diagnostic_criteria,诊断标准,是,可诊断；诊断依据,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,risk_stratification,危险分层/评分,是,危险因素；预后评估,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；消融；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,medication,药物,是,药物；β受体拮抗剂；利尿剂；ACEI；ARB；ARNI；抗凝,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,procedure,手术/操作,是,消融；起搏器；ICD,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,follow_up,随访,是,监测,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,prognosis,预后,是,预后；死亡；复发,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,complication,并发症,是,并发症；猝死；心力衰竭；栓塞；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第二节扩张型心肌病,第六章心肌疾病,节,5810,5874,306,prevention,预防/健康教育,是,预防；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,definition,定义/概述,是,是指,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,etiology,病因,是,病因；危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,pathogenesis,发病机制/病理生理,是,【发病机制】；发病机制,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,symptom,症状,是,症状,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,sign,体征,是,体征,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,exam,检查,是,检查；心电图；超声心动图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,diagnostic_criteria,诊断标准,是,诊断标准；诊断依据,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,risk_stratification,危险分层/评分,是,危险因素,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,treatment_plan,治疗方案,是,治疗；药物治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,medication,药物,是,药物；β受体拮抗剂；ACEI；ARB,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,procedure,手术/操作,是,ICD,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,prognosis,预后,是,预后,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,complication,并发症,是,猝死；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第三节非扩张型左心室心肌病,第六章心肌疾病,节,5875,5894,306,prevention,预防/健康教育,是,预防；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,pathogenesis,发病机制/病理生理,是,【发病机制】；发病机制,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,epidemiology,流行病学,是,发病率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,symptom,症状,是,症状；心悸；晕厥,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,exam,检查,是,检查；心电图；超声心动图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,diagnostic_criteria,诊断标准,是,诊断标准；诊断依据,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；手术治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,procedure,手术/操作,是,手术；ICD,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
