scope,disease_code,disease,rule_code,rule_name,rule_text,evidence_code,evidence_name,source_name,score,matched_keywords,status
心力衰竭,DIS-CARD-HF-LEFT,左心衰竭,RULE-CDSS-HF-HF-LEFT-02-01-RISK,左心衰竭风险分层阶段规则,在左心衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-LEFT,左心衰竭,RULE-CDSS-HF-HF-LEFT-03-01-TREAT,左心衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-LEFT,左心衰竭,RULE-CDSS-HF-HF-LEFT-04-01-FOLLOW,左心衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-RIGHT,右心衰竭,RULE-CDSS-HF-HF-RIGHT-01-01-DIAG,右心衰竭诊断确认阶段规则,当患者症状、体征或检查提示右心衰竭可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-5CC829C9BF4F52C38352-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第2页证据（SEG-DOC-F0DDA79BAB227E88-2-GL-00005-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,29,心力衰竭；心衰；HF；HFrEF；HFpEF；HFmrEF；急性心衰；慢性心衰；CARD；诊断；评估；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-RIGHT,右心衰竭,RULE-CDSS-HF-HF-RIGHT-02-01-RISK,右心衰竭风险分层阶段规则,在右心衰竭诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-CA5C06442612964573E0-ACM,中国心肌病综合管理指南2025.pdf 第19页证据（SEG-DOC-8917447CF08D5176-19-GL-00155-ACM）,中国心肌病综合管理指南2025.pdf,29,心力衰竭；CARD；诊断；评估；心电图；超声；实验室；检查；风险；分层；猝死；有原文证据；指南/共识,linked
心力衰竭,DIS-CARD-HF-RIGHT,右心衰竭,RULE-CDSS-HF-HF-RIGHT-03-01-TREAT,右心衰竭治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,37,心衰；CARD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识；心力衰竭,linked
心力衰竭,DIS-CARD-HF-RIGHT,右心衰竭,RULE-CDSS-HF-HF-RIGHT-04-01-FOLLOW,右心衰竭随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-1B0F05AB400FADC30ACA-AMI,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf 第9页证据（SEG-DOC-F0DDA79BAB227E88-9-GL-00035-AMI）,【医脉通】2020心肌梗死后心力衰竭防治专家共识.pdf,35,心力衰竭；心衰；HF；HFrEF；急性心衰；CARD；治疗；药物；用药；禁忌；风险；猝死；卒中；随访；有原文证据；指南/共识,linked
高血压,DIS-CARD-HT,高血压,RULE-HT-HT-DIAG,高血压DIAG阶段触发规则,高血压DIAG阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,19,hypertension；BP；DIS；CARD；HT；DIAG；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT,高血压,RULE-HT-HT-FU,高血压FU阶段触发规则,高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,高血压；血压；hypertension；BP；DIS；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT,高血压,RULE-HT-HT-TX,高血压TX阶段触发规则,高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,19,hypertension；BP；DIS；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-CKD,慢性肾脏病合并高血压,RULE-HT-CKD-DIAG,慢性肾脏病合并高血压DIAG阶段触发规则,慢性肾脏病合并高血压DIAG阶段触发规则,EVD-20A67C3A1E2525460DB1-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第6页证据（SEG-DOC-74E4AFDAB17B75CB-6-GL-00011-ACS）,ESC 急性冠脉综合征指南（2023）.pdf,19,hypertension；BP；CARD；HT；CKD；None；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-CKD,慢性肾脏病合并高血压,RULE-HT-CKD-FU,慢性肾脏病合并高血压FU阶段触发规则,慢性肾脏病合并高血压FU阶段触发规则,EVD-20A67C3A1E2525460DB1-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第6页证据（SEG-DOC-74E4AFDAB17B75CB-6-GL-00011-ACS）,ESC 急性冠脉综合征指南（2023）.pdf,21,hypertension；BP；CARD；HT；CKD；FU；None；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-CKD,慢性肾脏病合并高血压,RULE-HT-CKD-TX,慢性肾脏病合并高血压TX阶段触发规则,慢性肾脏病合并高血压TX阶段触发规则,EVD-20A67C3A1E2525460DB1-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第6页证据（SEG-DOC-74E4AFDAB17B75CB-6-GL-00011-ACS）,ESC 急性冠脉综合征指南（2023）.pdf,19,hypertension；BP；CARD；HT；CKD；None；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-ELDERLY,老年高血压,RULE-HT-ELDERLY-DIAG,老年高血压DIAG阶段触发规则,老年高血压DIAG阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；DIAG；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-ELDERLY,老年高血压,RULE-HT-ELDERLY-FU,老年高血压FU阶段触发规则,老年高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-ELDERLY,老年高血压,RULE-HT-ELDERLY-TX,老年高血压TX阶段触发规则,老年高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-EMERGENCY,高血压急症,RULE-HT-EMERGENCY-DIAG,高血压急症DIAG阶段触发规则,高血压急症DIAG阶段触发规则,EVD-CARD-FOUND-00236,高血压急症和亚急症-etiology-教材证据,《内科学（第10版）》.docx,19,高血压急症；高血压；血压；降压；CARD；HT；EMERGENCY；有原文证据,linked
高血压,DIS-CARD-HT-EMERGENCY,高血压急症,RULE-HT-EMERGENCY-FU,高血压急症FU阶段触发规则,高血压急症FU阶段触发规则,EVD-20A67C3A1E2525460DB1-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第6页证据（SEG-DOC-74E4AFDAB17B75CB-6-GL-00011-ACS）,ESC 急性冠脉综合征指南（2023）.pdf,21,hypertension；BP；CARD；HT；EMERGENCY；FU；None；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-EMERGENCY,高血压急症,RULE-HT-EMERGENCY-TX,高血压急症TX阶段触发规则,高血压急症TX阶段触发规则,EVD-CARD-FOUND-00236,高血压急症和亚急症-etiology-教材证据,《内科学（第10版）》.docx,19,高血压急症；高血压；血压；降压；CARD；HT；EMERGENCY；有原文证据,linked
高血压,DIS-CARD-HT-ENDOCRINE,内分泌性高血压,RULE-HT-ENDOCRINE-DIAG,内分泌性高血压DIAG阶段触发规则,内分泌性高血压DIAG阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；DIAG；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-ENDOCRINE,内分泌性高血压,RULE-HT-ENDOCRINE-FU,内分泌性高血压FU阶段触发规则,内分泌性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-ENDOCRINE,内分泌性高血压,RULE-HT-ENDOCRINE-TX,内分泌性高血压TX阶段触发规则,内分泌性高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-MASKED,隐匿性高血压,RULE-HT-MASKED-DIAG,隐匿性高血压DIAG阶段触发规则,隐匿性高血压DIAG阶段触发规则,EVD-CARD-FOUND-00226,继发性高血压-diagnosis_criteria-教材证据,《内科学（第10版）》.docx,17,隐匿性高血压；高血压；血压；CARD；HT；DIAG；有原文证据,linked
高血压,DIS-CARD-HT-MASKED,隐匿性高血压,RULE-HT-MASKED-FU,隐匿性高血压FU阶段触发规则,隐匿性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-MASKED,隐匿性高血压,RULE-HT-MASKED-TX,隐匿性高血压TX阶段触发规则,隐匿性高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-PA,原发性醛固酮增多症,RULE-HT-PA-DIAG,原发性醛固酮增多症DIAG阶段触发规则,原发性醛固酮增多症DIAG阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,原发性醛固酮增多症；高血压；血压；hypertension；BP；CARD；HT；PA；有原文证据,linked
高血压,DIS-CARD-HT-PA,原发性醛固酮增多症,RULE-HT-PA-FU,原发性醛固酮增多症FU阶段触发规则,原发性醛固酮增多症FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,23,原发性醛固酮增多症；高血压；血压；hypertension；BP；CARD；HT；PA；FU；有原文证据,linked
高血压,DIS-CARD-HT-PA,原发性醛固酮增多症,RULE-HT-PA-TX,原发性醛固酮增多症TX阶段触发规则,原发性醛固酮增多症TX阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,原发性醛固酮增多症；高血压；血压；hypertension；BP；CARD；HT；PA；有原文证据,linked
高血压,DIS-CARD-HT-PAROXYSMAL,发作性高血压,RULE-HT-PAROXYSMAL-DIAG,发作性高血压DIAG阶段触发规则,发作性高血压DIAG阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；PAROXYSMAL；有原文证据,linked
高血压,DIS-CARD-HT-PAROXYSMAL,发作性高血压,RULE-HT-PAROXYSMAL-FU,发作性高血压FU阶段触发规则,发作性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,高血压；血压；hypertension；BP；CARD；HT；PAROXYSMAL；FU；有原文证据,linked
高血压,DIS-CARD-HT-PAROXYSMAL,发作性高血压,RULE-HT-PAROXYSMAL-TX,发作性高血压TX阶段触发规则,发作性高血压TX阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；PAROXYSMAL；有原文证据,linked
高血压,DIS-CARD-HT-PRIMARY,原发性高血压,RULE-HT-PRIMARY-DIAG,原发性高血压DIAG阶段触发规则,原发性高血压DIAG阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,原发性高血压；高血压；血压；hypertension；BP；CARD；HT；PRIMARY；有原文证据,linked
高血压,DIS-CARD-HT-PRIMARY,原发性高血压,RULE-HT-PRIMARY-FU,原发性高血压FU阶段触发规则,原发性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,23,原发性高血压；高血压；血压；hypertension；BP；CARD；HT；PRIMARY；FU；有原文证据,linked
高血压,DIS-CARD-HT-PRIMARY,原发性高血压,RULE-HT-PRIMARY-TX,原发性高血压TX阶段触发规则,原发性高血压TX阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,21,原发性高血压；高血压；血压；hypertension；BP；CARD；HT；PRIMARY；有原文证据,linked
高血压,DIS-CARD-HT-RENAL-PARENCHYMAL,肾实质性高血压,RULE-HT-RENAL-PARENCHYMAL-DIAG,肾实质性高血压DIAG阶段触发规则,肾实质性高血压DIAG阶段触发规则,EVD-CARD-FOUND-00241,肾实质性高血压-diagnosis_criteria-教材证据,《内科学（第10版）》.docx,19,肾实质性高血压；高血压；血压；HT；RENAL；PARENCHYMAL；DIAG；有原文证据,linked
高血压,DIS-CARD-HT-RENAL-PARENCHYMAL,肾实质性高血压,RULE-HT-RENAL-PARENCHYMAL-FU,肾实质性高血压FU阶段触发规则,肾实质性高血压FU阶段触发规则,EVD-CARD-FOUND-00242,肾实质性高血压-treatment_plan-教材证据,《内科学（第10版）》.docx,19,肾实质性高血压；高血压；血压；降压；HT；RENAL；PARENCHYMAL；有原文证据,linked
高血压,DIS-CARD-HT-RENAL-PARENCHYMAL,肾实质性高血压,RULE-HT-RENAL-PARENCHYMAL-TX,肾实质性高血压TX阶段触发规则,肾实质性高血压TX阶段触发规则,EVD-CARD-FOUND-00242,肾实质性高血压-treatment_plan-教材证据,《内科学（第10版）》.docx,19,肾实质性高血压；高血压；血压；降压；HT；RENAL；PARENCHYMAL；有原文证据,linked
高血压,DIS-CARD-HT-RENOVASCULAR,肾血管性高血压,RULE-HT-RENOVASCULAR-DIAG,肾血管性高血压DIAG阶段触发规则,肾血管性高血压DIAG阶段触发规则,EVD-CARD-FOUND-00247,肾血管性高血压-diagnosis_criteria-教材证据,《内科学（第10版）》.docx,19,肾血管性高血压；高血压；血压；CARD；HT；RENOVASCULAR；DIAG；有原文证据,linked
高血压,DIS-CARD-HT-RENOVASCULAR,肾血管性高血压,RULE-HT-RENOVASCULAR-FU,肾血管性高血压FU阶段触发规则,肾血管性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-RENOVASCULAR,肾血管性高血压,RULE-HT-RENOVASCULAR-TX,肾血管性高血压TX阶段触发规则,肾血管性高血压TX阶段触发规则,EVD-CARD-FOUND-00244,肾血管性高血压-definition-教材证据,《内科学（第10版）》.docx,17,肾血管性高血压；高血压；血压；CARD；HT；RENOVASCULAR；有原文证据,linked
高血压,DIS-CARD-HT-RESISTANT,难治性高血压,RULE-HT-RESISTANT-DIAG,难治性高血压DIAG阶段触发规则,难治性高血压DIAG阶段触发规则,EVD-CARD-FOUND-00226,继发性高血压-diagnosis_criteria-教材证据,《内科学（第10版）》.docx,17,难治性高血压；高血压；血压；CARD；HT；DIAG；有原文证据,linked
高血压,DIS-CARD-HT-RESISTANT,难治性高血压,RULE-HT-RESISTANT-FU,难治性高血压FU阶段触发规则,难治性高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-RESISTANT,难治性高血压,RULE-HT-RESISTANT-TX,难治性高血压TX阶段触发规则,难治性高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-SECONDARY,继发性高血压,RULE-HT-SECONDARY-DIAG,继发性高血压DIAG阶段触发规则,继发性高血压DIAG阶段触发规则,EVD-CARD-FOUND-00218,原发性高血压-risk_factor-教材证据,《内科学（第10版）》.docx,19,继发性高血压；高血压；血压；hypertension；CARD；HT；SECONDARY；有原文证据,linked
高血压,DIS-CARD-HT-SECONDARY,继发性高血压,RULE-HT-SECONDARY-FU,继发性高血压FU阶段触发规则,继发性高血压FU阶段触发规则,EVD-CARD-FOUND-00218,原发性高血压-risk_factor-教材证据,《内科学（第10版）》.docx,19,继发性高血压；高血压；血压；hypertension；CARD；HT；SECONDARY；有原文证据,linked
高血压,DIS-CARD-HT-SECONDARY,继发性高血压,RULE-HT-SECONDARY-TX,继发性高血压TX阶段触发规则,继发性高血压TX阶段触发规则,EVD-CARD-FOUND-00218,原发性高血压-risk_factor-教材证据,《内科学（第10版）》.docx,19,继发性高血压；高血压；血压；hypertension；CARD；HT；SECONDARY；有原文证据,linked
高血压,DIS-CARD-HT-URGENCY,高血压亚急症,RULE-HT-URGENCY-DIAG,高血压亚急症DIAG阶段触发规则,高血压亚急症DIAG阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；DIAG；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-URGENCY,高血压亚急症,RULE-HT-URGENCY-FU,高血压亚急症FU阶段触发规则,高血压亚急症FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-URGENCY,高血压亚急症,RULE-HT-URGENCY-TX,高血压亚急症TX阶段触发规则,高血压亚急症TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
高血压,DIS-CARD-HT-WCH,白大衣高血压,RULE-HT-WCH-DIAG,白大衣高血压DIAG阶段触发规则,白大衣高血压DIAG阶段触发规则,EVD-CARD-FOUND-00226,继发性高血压-diagnosis_criteria-教材证据,《内科学（第10版）》.docx,17,白大衣高血压；高血压；血压；CARD；HT；DIAG；有原文证据,linked
高血压,DIS-CARD-HT-WCH,白大衣高血压,RULE-HT-WCH-FU,白大衣高血压FU阶段触发规则,白大衣高血压FU阶段触发规则,EVD-F33F3D7955AE28702E0B-ARVC,《内科学（第10版）》.pdf 第976页证据（SEG-DOC-C0BB559FA2C8448A-976-GL-00069-ARVC）,《内科学（第10版）》.pdf,19,高血压；血压；hypertension；BP；CARD；HT；FU；有原文证据,linked
高血压,DIS-CARD-HT-WCH,白大衣高血压,RULE-HT-WCH-TX,白大衣高血压TX阶段触发规则,白大衣高血压TX阶段触发规则,EVD-CF497DD49ED9FFA43088-ACM,ESC指南：心肌病的管理2023.pdf 第6页证据（SEG-DOC-D67714E8DE3D47F1-6-GL-00012-ACM）,ESC指南：心肌病的管理2023.pdf,17,hypertension；BP；CARD；HT；TX；有原文证据；指南/共识；高血压,linked
心律失常,DIS-CARD-SCD-ARREST,心脏骤停,RULE-CDSS-VASCD-SCD-ARREST-01-01-DIAG,心脏骤停诊断确认阶段规则,当患者症状、体征或检查提示心脏骤停可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,37,心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；SCD；诊断；评估；心电图；超声；心脏磁共振；检查；有原文证据,linked
心律失常,DIS-CARD-SCD-ARREST,心脏骤停,RULE-CDSS-VASCD-SCD-ARREST-02-01-RISK,心脏骤停风险分层阶段规则,在心脏骤停诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,39,心脏骤停；心律失常；房颤；SVT；VT；CARD；SCD；诊断；评估；心电图；超声；风险；分层；猝死；卒中；评分；有原文证据；指南/共识,linked
心律失常,DIS-CARD-SCD-ARREST,心脏骤停,RULE-CDSS-VASCD-SCD-ARREST-03-01-TREAT,心脏骤停治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-FEC5483CB7E25D200A90-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第15页证据（SEG-DOC-80984BC35C87AC53-15-GL-00063-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,47,心脏骤停；心律失常；房颤；SVT；VT；CARD；SCD；诊断；评估；心电图；超声；治疗；药物；用药；禁忌；风险；分层；猝死；卒中；评分；有原文证据；指南/共识,linked
心律失常,DIS-CARD-SCD-ARREST,心脏骤停,RULE-CDSS-VASCD-SCD-ARREST-04-01-FOLLOW,心脏骤停随访管理阶段规则,治疗后或稳定期按照随访计划复评疗效、不良事件和风险变化。,EVD-4636855977146C2FB654-HCM,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf 第20页证据（SEG-DOC-80984BC35C87AC53-20-GL-00076-HCM）,中国 成人肥厚型心肌病诊断与治疗指南2023.pdf,43,心律失常；房颤；室速；室颤；SVT；VT；CARD；SCD；治疗；药物；消融；起搏；利尿；禁忌；风险；卒中；评分；监测；有原文证据；指南/共识,linked
心律失常,DIS-CARD-SCD-SUDDEN,心脏性猝死,RULE-CDSS-VASCD-SCD-SUDDEN-01-01-DIAG,心脏性猝死诊断确认阶段规则,当患者症状、体征或检查提示心脏性猝死可能时，先补齐诊断标准、关键检查和鉴别诊断依据。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,41,心脏性猝死；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；SCD；诊断；评估；心电图；超声；心脏磁共振；检查；猝死；有原文证据,linked
心律失常,DIS-CARD-SCD-SUDDEN,心脏性猝死,RULE-CDSS-VASCD-SCD-SUDDEN-02-01-RISK,心脏性猝死风险分层阶段规则,在心脏性猝死诊断成立或高度疑似后，结合危险因素、评分/分层和并发症决定后续处理强度。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,41,心脏性猝死；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；SCD；诊断；评估；心电图；超声；心脏磁共振；检查；猝死；有原文证据,linked
心律失常,DIS-CARD-SCD-SUDDEN,心脏性猝死,RULE-CDSS-VASCD-SCD-SUDDEN-03-01-TREAT,心脏性猝死治疗决策阶段规则,在诊断和风险评估基础上，结合禁忌证、合并症和患者状态触发治疗推荐。,EVD-TB-BD3DD4B123954CD56A28-ARVC,《内科学》第10版 第313页证据（SEG-DOC-C0BB559FA2C8448A-313-TB-00027）,《内科学》第10版,47,心脏性猝死；心律失常；心动过速；传导阻滞；室速；AF；SVT；VT；VF；CARD；SCD；诊断；评估；心电图；超声；心脏磁共振；检查；治疗；药物；手术；猝死；有原文证据,linked
