decision,reason,rel,entityType,target_code,target_name,source_name,batch_id,evidence_excerpt
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-8285E14050AADC,静脉血栓症-肺栓塞-全书回捞证据-27591-50AADC,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,5. 肺 肺的小动脉炎引起小动脉瘤或局部血管的栓塞，而出现咯血、胸痛、气短等症状。咯血量大者可致命。有肺栓塞者多预后不良。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-32A965FF0235A1,静脉血栓症-肺栓塞-全书回捞证据-28347-0235A1,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肺脏 肺栓塞，肺动脉高压 肺梗死 肺泡出血
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-A4079697730D1A,静脉血栓症-肺栓塞-全书回捞证据-28387-730D1A,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 影像学检查 血管彩色多普勒超声能够准确发现动、静脉血栓。放射性核素肺通气 / 灌注扫描，螺旋 CT 和电子束 CT 肺血管造影能够诊断肺血栓栓塞症。MRI 可以及早发现颅内微小梗死灶。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-1BE62369ACCAB5,静脉血栓症-肺栓塞-全书回捞证据-30167-ACCAB5,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【鉴别诊断】 亚硝酸盐中毒除与急性胃肠炎、肠梗阻、冠状动脉粥样硬化性心脏病、肺栓塞、CO中毒相鉴别，还须与以下疾病相鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5AFA55557F7C5E,静脉血栓症-肺栓塞-全书回捞证据-30685-7F7C5E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 高原肺水肿 应与肺炎、高原支气管炎、肺栓塞、肺梗死或气胸鉴别。如果出现肺水肿或ARDS，应与心源性或其他非心源性肺水肿（如药物或神经源性肺水肿）鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E7DAF56F40ADF9,静脉血栓症-肺栓塞-全书回捞证据-3425-40ADF9,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肺血栓栓塞症
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-DAAA72EA46FDF9,静脉血栓症-肺栓塞-全书回捞证据-3429-46FDF9,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肺栓塞（pulmonary embolism，PE）是以各种栓子阻塞肺动脉或其分支为发病原因的一组疾病或临床综合征的总称，包括肺血栓栓塞症（pulmonary thromboembolism，PTE）、脂肪栓塞综合征、羊水栓塞、空气栓塞、肿瘤栓塞等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-1F59494A380DA4,静脉血栓症-肺栓塞-全书回捞证据-3431-380DA4,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,PTE 为肺栓塞最常见的类型，是来自静脉系统或右心的血栓阻塞肺动脉或其分支所导致的以肺循环和呼吸功能障碍为主要临床及病理生理特征的疾病。引起 PTE 的血栓主要来源于深静脉血栓形成（deep venous thrombosis，DVT）。DVT 与 PTE 实质上为一种疾病过程在不同部位、不同阶段的表现，两者合称为静脉血栓栓塞症（venous thromboembolism，VTE）。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-32D7FF06D6C7FF,静脉血栓症-肺栓塞-全书回捞证据-3553-D6C7FF,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. V/Q 显像 典型征象是呈肺段分布的肺灌注缺损，并与通气显像不匹配，对远端肺栓塞诊断价值更高。由于许多疾病可以同时影响病人的肺通气和血流状况，致使 V/Q 显像在结果判定上较为复杂，需密切结合临床进行判读。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-FAF51E6DDB2BB8,静脉血栓症-肺栓塞-全书回捞证据-3587-DB2BB8,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）急性肺血栓栓塞症
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-3E70C0AAE9D779,静脉血栓症-肺栓塞-全书回捞证据-3893-E9D779,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肺源性心脏病（cor pulmonale）简称肺心病，是指由支气管 - 肺组织、胸廓或肺血管病变致肺血管阻力增加，产生肺动脉高压，继而右心室结构或/ 和功能改变的疾病。根据起病缓急和病程长短，可分为急性和慢性肺心病两类。急性肺心病常见于急性大面积肺栓塞，详见本篇第十一章肺栓塞。本节重点论述慢性肺心病。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5E3F72DDCFF52E,静脉血栓症-肺栓塞-全书回捞证据-4121-CFF52E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（1）外观：漏出液多为淡黄色，透明清亮，静置不凝固，比重＜1.016～1.018。渗出液稍混浊，易有凝块，比重＞1.018。血性胸腔积液呈洗肉水样或静脉血样，多见于肿瘤、结核和肺栓塞。乳状胸腔积液多为乳糜胸，多由肿瘤、寄生虫、外伤（胸科手术、胸部外伤）或结核等原因导致胸导管压迫或破裂。巧克力色胸腔积液考虑阿米巴肝脓肿破溃入胸腔的可能。黑色胸腔积液可能为曲霉感染。黄绿色胸腔积液多见于类风湿关节炎。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-84B6227F45EE23,静脉血栓症-肺栓塞-全书回捞证据-4347-45EE23,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 急性肺栓塞 大面积肺栓塞可突发起病，呼吸困难、胸痛、烦躁不安、惊恐甚或濒死感，临床上酷似自发性气胸。但病人可有咯血、低热和晕厥，并常有下肢深静脉血栓、骨折、手术后、脑卒中、心房颤动等病史，或发生于长期卧床的老年病人。 CT 肺动脉造影检查可鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E7220304D7A757,静脉血栓症-肺栓塞-全书回捞证据-445-D7A757,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,限制性通气障碍性肺疾病肺实质疾病 神经肌肉疾病 胸壁 / 胸膜疾病 肺血管疾病 感染性肺疾病 恶性肿瘤 睡眠呼吸障碍性疾病 间质性肺疾病 / 弥漫性实质性肺疾病，包括特发性肺纤维化、结节病、过敏性肺炎、尘肺等 肌萎缩侧索硬化症吉兰 - 巴雷综合征 脊柱后、侧凸胸腔积液 胸膜增厚 肺血栓栓塞症肺动脉高压 肺炎（社区获得性肺炎、医院获得性肺炎等）肺结核 肺真菌病 新发呼吸道传染病（COVID-19 等） 气管支气管炎支气管肺癌 肺转移瘤 / 癌 睡眠呼吸暂停综合征
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-3EEFAF993E902F,静脉血栓症-肺栓塞-全书回捞证据-453-3E902F,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 呼吸困难 呼吸困难常主诉为胸闷或气短，可表现在呼吸频率、深度及节律改变等方面。按其发作快慢分为急性、慢性和反复发作性。突发胸痛后出现呼吸困难需考虑气胸，若伴有咯血则要警惕急性肺栓塞。反复发作性呼吸困难且伴有哮鸣音主要见于支气管哮喘。夜间发作性呼吸困难提示左心衰竭或支气管哮喘急性发作。数日或数周内出现的渐进性呼吸困难可提示肺炎、胸腔积液。慢
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-B401FE0F34008E,静脉血栓症-肺栓塞-全书回捞证据-461-34008E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,5. 胸痛 肺实质内不存在痛觉感受器，故胸痛一般源于各种肺部疾病累及胸膜及咳嗽引起的肌肉疼痛等。胸膜性胸痛一般为单侧、吸气末明显，定位相对清晰，可继发于气胸、肺炎、肿瘤、肺栓塞等。严重肺动脉高压可导致心肌缺血，出现与呼吸无关的心前区钝痛。非呼吸系统疾病引起的胸痛中，最重要的是心绞痛和心肌梗死，其特点是胸骨后或左前胸部位的压榨性胸痛，可放射至左肩。此外，还应注意心包炎、主动脉夹层等所致的胸痛。肋间神经痛、肋软骨炎、带状疱疹、柯萨奇病毒感染引起的胸痛常表现为胸壁表浅部位的疼痛。腹部脏器疾病，如胆石症和急性胰腺炎等有时亦
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-1C2A46747EAC6E,静脉血栓症-肺栓塞-全书回捞证据-4711-7EAC6E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（七）抗凝治疗 ARDS 病人由于严重低氧、全身炎症反应、卧床等因素导致高凝状态，易合并下肢深静脉血栓甚至肺栓塞。因此应对 ARDS 病人行血栓风险及出血风险评估，无禁忌者予以预防性抗凝治疗。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-193A0171C63F75,静脉血栓症-肺栓塞-全书回捞证据-4739-C63F75,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. Ⅰ型呼吸衰竭 即低氧性呼吸衰竭，血气分析特点是 PaO2＜60mmHg、PaCO2 降低或正常。主要见于肺换气功能障碍（通气血流比例失调、弥散功能损害、肺动静脉分流等），如严重肺部感染性疾病、间质性肺疾病、急性肺栓塞等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-EF00A9C330CCC6,静脉血栓症-肺栓塞-全书回捞证据-4775-30CCC6,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 通气血流比例失调（ventilation perfusion ratio mismatch） 血液流经肺泡时能否保证血液动脉化，即得到充足的 O2 并充分排出 CO2，除需有正常的肺通气功能和良好的肺泡膜弥散功能外，还取决于肺泡通气量与血流量之间的正常比例。正常成人静息状态下，通气血流比例约为 0.8。肺泡通气血流比例失调有两种主要形式：①部分肺泡通气不足：肺部病变如肺泡萎陷、肺炎、肺不张、肺水肿等引起病变部位的肺泡通气不足，通气血流比例变小，部分未经充分氧合的静脉血（肺动脉血）通过肺泡的毛细血管或短路流入动
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-7FC1CBC9EE9F33,静脉血栓症-肺栓塞-全书回捞证据-4903-EE9F33,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【目标】 机体氧气含量过低或过高都会造成伤害，必须结合病情特点，根据病情变化严格地把握氧气的吸入浓度。在急性情况下，如心跳呼吸骤停、休克、呼吸衰竭、CO 中毒、严重哮喘及肺栓塞等，在未开始针对性治疗前短时间吸入 60%～100% 高浓度氧是必要的，与高浓度吸氧可能造成的危害相比，氧供不足会导致更差的预后。然而，高浓度氧疗对于有高碳酸血症风险的慢性呼吸系统疾病（如慢阻肺病急性加重）病人来说却是不恰当的，因为吸入氧浓度过高会降低缺氧对这类病人呼吸的刺激，加重二氧化碳潴留，对其氧疗的浓度最好从低浓度（24%～28%）开始
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E5E0C236DF7A5F,静脉血栓症-肺栓塞-全书回捞证据-491-DF7A5F,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（2）胸部 CT：能发现胸片不能发现的病变，对于明确肺部病变部位、性质以及有关气管、支气管通畅程度有重要价值。增强 CT 对淋巴结肿大、肺内占位性病变有重要的诊断提示意义。CT 肺血管造影（CTPA）能发现段水平甚至亚段水平的肺动脉血栓，是确诊肺栓塞的重要手段。胸部高分辨率CT（HRCT）是诊断间质性肺疾病的必备工具，也是诊断支气管扩张的重要手段。低剂量 CT 应用于肺癌早期筛查，尽可能减少辐射。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-96AF460A34B265,静脉血栓症-肺栓塞-全书回捞证据-4939-34B265,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. 适应证 可用于改善具有下述病理生理状态的疾病：①通气功能障碍为主的疾病：包括慢阻肺病急性加重、哮喘急性发作、神经肌肉疾病、胸廓畸形、胸部外伤或手术后等所致外周呼吸泵衰竭，脑部炎症、外伤、肿瘤、脑血管意外、药物中毒等所致中枢性呼吸衰竭；②换气功能障碍为主的疾病： ARDS、肺炎、间质性肺病、肺栓塞等；③需强化气道管理者：保持气道通畅，防止窒息；使用某些有呼吸抑制的药物时。当符合下述条件时应实施机械通气：经积极治疗后病情恶化；意识障碍；呼吸形式严重异常，如呼吸频率＞35～40 次 / 分或＜6～8 次 / 分，呼
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-42830DAE088B4B,静脉血栓症-肺栓塞-全书回捞证据-495-088B4B,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（4）放射性核素扫描：肺通气 / 灌注显像对肺栓塞和血管病变有诊断价值；全身骨扫描对肺恶性肿瘤骨转移的诊断也有较高参考价值。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-AF33B4925B45F5,静脉血栓症-肺栓塞-全书回捞证据-5103-5B45F5,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 梗阻性休克（obstructive shock） 其基本机制为血流流动通道受到机械性阻塞，根据梗阻部位可分为心外梗阻性休克和心内梗阻性休克。心外梗阻性休克是由于心脏外的血管回路中血流受阻所致，如肺血栓栓塞症或非栓塞性急性肺动脉高压、心脏压塞、主动脉夹层、张力性气胸等。心内梗阻性休克常见于瓣膜狭窄或心室流出道梗阻等。梗阻性休克的血流动力学特点虽然也是“低排高阻”，但其治疗的基本措施是解除梗阻，如心脏压塞的心包引流、肺栓塞的溶栓治疗等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-99C3F16682FAAF,静脉血栓症-肺栓塞-全书回捞证据-569-82FAAF,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（5）抗凝或溶栓治疗：详见肺栓塞章节。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-7BF282C7EA9C3D,静脉血栓症-肺栓塞-全书回捞证据-5799-EA9C3D,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. 肺部疾病 心衰最常见的症状为呼吸困难，首先需要与肺部疾病鉴别，包括慢性阻塞性肺气肿、支气管哮喘、肺栓塞等。根据基础疾病史、心脏体征、肺部体征结合肺功能和肺部影像学检查，不难鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-BA66BDBF8C1138,静脉血栓症-肺栓塞-全书回捞证据-5945-8C1138,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,新发急性心衰的常见病因包括急性心肌损害（如急性冠脉综合征和重症心肌炎等）和急性血流动力学障碍（如急性瓣膜功能障碍、高血压危象、严重心律失常和急性肺栓塞等）。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-94C84EA9BE6840,静脉血栓症-肺栓塞-全书回捞证据-5953-BE6840,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 急性右心衰竭 右心室心肌收缩力急剧下降或右心室的前后负荷突然加重，引起右心排血量急剧减低和体循环急性淤血，常由右心室梗死、急性大面积肺栓塞所致。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-33A1180C9AE653,静脉血栓症-肺栓塞-全书回捞证据-5977-9AE653,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-84DF5CD789BB12,静脉血栓症-肺栓塞-全书回捞证据-6029-89BB12,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,5. 抗凝治疗 急性心衰住院病人血栓栓塞风险明显增加，抗凝治疗适用于深静脉血栓和肺栓塞发生风险较高且无抗凝禁忌证的病人。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-22184E8E760496,静脉血栓症-肺栓塞-全书回捞证据-6329-760496,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,多见于冠心病、瓣膜病、高血压心脏病和心肌病等器质性心脏病。此外，肺栓塞、甲状腺功能亢进、酒精中毒和心包炎等，亦可出现房扑。部分病人也可无明显病因。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-B15663F6FF033C,静脉血栓症-肺栓塞-全书回捞证据-7995-FF033C,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 栓塞（embolism） 发生率 1%～6%，见于起病后 1～2 周，可为左心室附壁血栓脱落所致，引起脑、肾、脾或四肢等动脉栓塞。也可因下肢静脉血栓形成部分脱落所致，产生肺动脉栓塞，大块肺栓塞可导致猝死。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-69B0D32F38B510,静脉血栓症-肺栓塞-全书回捞证据-9621-38B510,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 并发症 经导管封堵 PFO 并发症（心脏压塞、房颤、肺栓塞等）很少见。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-A88DFC1AE27CEB,静脉血栓症-肺栓塞-全书回捞证据-9969-E27CEB,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 血栓栓塞 20% 的病人可发生体循环栓塞。80% 的体循环栓塞病人有房颤，2/3 的体循环栓塞为脑动脉栓塞，其余依次为外周动脉和内脏（脾、肾和肠系膜）动脉栓塞。偶尔左心房带蒂球状血栓或游离漂浮球状血栓可突然阻塞二尖瓣口，导致猝死。来源于右心房的栓子可造成肺栓塞。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-588CA28B3DFF70,静脉血栓症-肺通气/灌注显像-全书回捞证据-1577-3DFF70,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（3）肺栓塞：多有静脉血栓的危险因素，如血栓性静脉炎、心肺疾病、创伤、手术和肿瘤等病史，呼吸困难较明显，可发生咯血、晕厥。X 线胸片示区域性肺血管纹理减少，有时可见尖端指向肺门的楔形阴影。动脉血气分析常见低氧血症及低碳酸血症。D- 二聚体、CT 肺动脉造影、放射性核素肺通气 / 灌注扫描和 MRI 等检查可帮助鉴别。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-4C9245DBDA1AC2,静脉血栓症-肺通气/灌注显像-全书回捞证据-28387-DA1AC2,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 影像学检查 血管彩色多普勒超声能够准确发现动、静脉血栓。放射性核素肺通气 / 灌注扫描，螺旋 CT 和电子束 CT 肺血管造影能够诊断肺血栓栓塞症。MRI 可以及早发现颅内微小梗死灶。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-FCAA4D898A9A3A,静脉血栓症-肺通气/灌注显像-全书回捞证据-3549-8A9A3A,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）对疑诊病例进一步明确诊断（确诊） PTE 的确诊检查包括 CT 肺动脉造影（computed tomography pulmonary angiography，CTPA）、肺通气 / 灌注显像（ventilation/perfusion imaging，V/Q 显像）、磁共振肺动脉造影（magnetic resonance pulmonary angiography，MRPA）、肺动脉造影等。 DVT 确诊影像学检查包括加压静脉超声、CT 静脉造影、核素静脉显像、静脉造影等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-0D2F8C395CB7C0,静脉血栓症-肺通气/灌注显像-全书回捞证据-495-5CB7C0,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（4）放射性核素扫描：肺通气 / 灌注显像对肺栓塞和血管病变有诊断价值；全身骨扫描对肺恶性肿瘤骨转移的诊断也有较高参考价值。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-F92C9FEB9511B0,静脉血栓症-肺部啰音-全书回捞证据-1555-9511B0,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. CAP 是指在医院外罹患的感染性肺实质（含肺泡壁，即广义上的肺间质）炎症，包括具有明确潜伏期的病原体感染在入院后于潜伏期内发病的肺炎。其临床诊断依据是：①社区发病。②肺炎相关临床表现：a. 新近出现的咳嗽、咳痰或原有呼吸道疾病症状加重并出现脓性痰，伴或不伴胸痛/ 呼吸困难/咯血；b. 发热；c. 肺实变体征和/或闻及湿啰音；d.WBC＞10×109/L 或＜4×109/L，伴或不伴中性粒细胞核左移。③胸部影像学检查显示片状、斑片状浸润性阴影或间质性改变，伴或不伴胸腔积液。符合①、③及②中任何 1 项，并除外肺
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-7A416D444F3D56,静脉血栓症-肺部啰音-全书回捞证据-1559-4F3D56,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 细菌性肺炎的症状可轻可重，取决于病原体和宿主的状态。常见症状为咳嗽、咳痰，或原有呼吸道症状加重，并出现脓性痰或血痰，伴或不伴胸痛。病变范围大者可有呼吸困难、呼吸窘迫。大多数病人有发热。早期肺部体征无明显异常，重症者可有呼吸频率增快、鼻翼扇动、发绀。肺实变时有典型的体征，如叩诊呈浊音、语颤增强和支气管呼吸音等，也可闻及湿啰音。并发胸腔积液者，患侧胸部叩诊呈浊音、语颤减弱、呼吸音减弱。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-0FF7879011B406,静脉血栓症-肺部啰音-全书回捞证据-5955-11B406,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-302B5C7BFB1B31,静脉血栓症-肺部啰音-全书回捞证据-5957-FB1B31,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 突发呼吸困难是急性左心衰竭最主要的临床表现。根据病情的严重程度可依次表现为劳力性呼吸困难、夜间阵发性呼吸困难、端坐呼吸等；体格检查可发现心脏增大、舒张早期或中期奔马律、肺部湿啰音等。早期征兆可表现为部分原来心功能正常的病人出现原因不明的疲乏或运动耐力明显减低、心率增加 15～20 次 / 分以上。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-33A8CF11338F0A,静脉血栓症-肺部啰音-全书回捞证据-9967-338F0A,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 急性肺水肿 突然出现的重度呼吸困难和发绀、不能平卧、咳粉红色泡沫状痰、双肺满布干湿啰音。如不及时救治，可能致死，是重度二尖瓣狭窄的严重并发症。多见于剧烈体育运动、情绪激动、感染、突发快速型心律失常、妊娠和分娩时。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-63A7F4C6E06DB0,静脉血栓症-肾功能-全书回捞证据-15767-E06DB0,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,本病好发于中老年，男性多见，发病高峰年龄为 50～60 岁。通常起病隐匿，70%～80% 的病人表现为肾病综合征，约 30% 伴有镜下血尿，一般无肉眼血尿。常在发病 5～10 年后逐渐出现肾功能损害。循环中抗磷脂酶 A2 受体特异性抗体（PLA2R）水平可协助膜性肾病的诊断、治疗疗效及复发监测等。本病易发生血栓栓塞并发症，肾静脉血栓发生率可高达 40%～50%。因此，膜性肾病病人如有突发性腰痛或肋腹痛，伴血尿、蛋白尿加重，肾功能损害，应注意肾静脉血栓形成。如有突发性胸痛、呼吸困难，应注意肺栓塞。
