original_code,name,entityType,mapped_code,mapping_status,node_upsert,server_match_count
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-07BBD72D3E4E269B,随着影像学、各种导管技术以及使用的介入器材的不断改进与发展,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-07BBD72D3E4E269B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-04D43EF1A974C4C9,先心病介入治疗在一定范围内已经取代了外科手术治疗,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-04D43EF1A974C4C9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-DE3F5454EEACEE53,我国每年约有超过2.5万先心病病人接受介入治疗,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-DE3F5454EEACEE53,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-CC61E6CA75FF5C6B,成人先天性心脏病的介入治疗,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-CC61E6CA75FF5C6B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-C73F2627778EF4E3,PBPV）是较早应用的非手术介入性先天性心脏病的治疗措施,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-C73F2627778EF4E3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-04F4A588DDF5103A,成为单纯肺动脉瓣狭窄的首选治疗方法,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-04F4A588DDF5103A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-5C3818352DFED188,NOTES295表3-7-2成人先天性心脏病的介入治疗2.禁忌证,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-5C3818352DFED188,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-4FBFBCF8EA36E4E2,4.疗效及预后PBPV并发症及死亡率明显低于手术治疗,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-4FBFBCF8EA36E4E2,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-234FA13140585EE3,开创了先心病介入治疗的先河,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-234FA13140585EE3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-7C1F0AE88A850D30,1983年国内学者首次开展PDA的介入治疗,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-7C1F0AE88A850D30,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F4FB7B38D3492DC4,目前动脉导管未闭封堵术已成为PDA的主要治疗方法,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F4FB7B38D3492DC4,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-586E569717E3DE87,1.适应证绝大多数的PDA均可经介入封堵,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-586E569717E3DE87,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-EXAM-652809DC86CBF5A2,血管内超声,Exam,CARD-SKELETON-20260709-EXAM-652809DC86CBF5A2,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-52541306FD4F4320,造影正常血管或粥样硬化病变部位均可发生痉挛,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-52541306FD4F4320,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-C1680A5D315200AC,则临床表现为静息性心绞痛伴心电图一过性ST段抬高,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-C1680A5D315200AC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F4638B6FCCC2D3A0,因静息性发作与稳定型心绞痛不同,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-F4638B6FCCC2D3A0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9886F2614614EA66,因ST段抬高与稳定型心绞痛、UA和NSTEMI不同,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-9886F2614614EA66,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-02D95E49124F49D0,因ST段抬高呈一过性与STEMI不同,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-02D95E49124F49D0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-F7C04E80C7C6DB7F,因此可直接确立诊断（早先称为变异型心绞痛或Prinzmetal心绞痛）,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-F7C04E80C7C6DB7F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-D7DA64662EACE36B,但非闭塞性冠脉痉挛表现为ST段压低或T波改变,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-D7DA64662EACE36B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F3EBCA7C06639DEF,此时就难以和一般的心绞痛相鉴别,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-F3EBCA7C06639DEF,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-DA544E804FDB4FC6,心电图和常规冠脉造影难以捕捉,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-DA544E804FDB4FC6,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-CCAADE198316ECC7,长程动态ECG有助于监测到症状发作时的ST段变化,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-CCAADE198316ECC7,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B2CBCDA590EE1691,确诊常需行乙酰胆碱或麦角新碱激发试验,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-B2CBCDA590EE1691,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7AEFCD50559D674F,而是多种因素作用于不同环节所致,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7AEFCD50559D674F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-EXAM-D154ABEBF270A2E4,电生理检查,Exam,EXAM-CARD-TEXT-C33E64A777,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3D7D20BE5B74B18F,【临床表现】室速的临床症状视发作时心室率、持续时间、基础心脏病和心功能状况不同而异,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-3D7D20BE5B74B18F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-638B5C15AEDAE52C,【心电图特征】,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-638B5C15AEDAE52C,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-801BFF7AEB9050A1,【心电图特征】心室扑动呈正弦图形,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-801BFF7AEB9050A1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-BE6CDEAA994A795E,有时难与室速鉴别,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-BE6CDEAA994A795E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-83124B7DACD9E6EF,无法辨认QRS波群、ST段与T波,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-83124B7DACD9E6EF,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-31D9265321E212D1,无法分辨QRS波群、ST段及T波,DiagnosisCriteriaComponent,CARD-SKELETON-20260709-DIAGNOSISCRITERIACOMPONENT-31D9265321E212D1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-C8DC2DC4FF9E48B0,抗心律失常药物,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-C8DC2DC4FF9E48B0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-B76F8B1E24A603E8,特别是引起QT间期延长与尖端扭转型室速的药物,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-B76F8B1E24A603E8,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-3F6B909EA1E18499,心力衰竭总论定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-3F6B909EA1E18499,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F6B43D2FF0F6B08D,是初发心衰，也可以是慢性心衰急性加重,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-F6B43D2FF0F6B08D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-D8B39ABE30818DC0,是，LVEF是动态变化的，在管理全程中需定期监测,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-D8B39ABE30818DC0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-64E2D2C275BBF75E,是指在静脉回心血量无明显减少的情况下，因心脏本身的病变引起的心脏舒张和充盈障碍,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-64E2D2C275BBF75E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-7033F89235221962,是呼吸道感染，如果合并支气管痉挛、黏膜充血和水肿等，还可使肺循环阻力增加，加重右心室后负荷,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-7033F89235221962,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-E1E22A2023F5E52A,是器质性心脏病最常见的心律失常之一，也是心衰的重要诱因,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-E1E22A2023F5E52A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-0DAF3F063BA8C25C,是能量供应不足时钙离子回摄入肌质网及泵出胞外的耗能过程受损，导致主动舒张功能障碍，常见于心肌缺NOTES177血、慢性容量负荷过重和衰老等,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-0DAF3F063BA8C25C,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-921A3B413A3470BE,是心室肌顺应性减退及充盈障碍，主要见于心室肥厚和心内膜纤维化，如高血压病、肥厚型心肌病等,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-921A3B413A3470BE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-134F2FDC30B97D91,是心衰发生发展的基本病理机制,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-134F2FDC30B97D91,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-5F3ADD31D1B9FA55,慢性心力衰竭定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-5F3ADD31D1B9FA55,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-AE0DC13C5029B3E9,是心血管疾病的终末期阶段和最主要的死因,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-AE0DC13C5029B3E9,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-A8EA3F0870034B89,是左心衰竭最早出现的症状,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-A8EA3F0870034B89,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-02DEE77A895EC3E0,是左心衰竭呼吸困难最严重的形式，可有哮鸣音，称为“心源性哮喘”,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-02DEE77A895EC3E0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-BBD0FF4B4B5DCCBB,是肺泡和支气管黏膜淤血所致，开始常于夜间发生，坐位或立位时可减轻，白色浆液性泡沫状痰为其特点，偶可见痰中带血丝,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-BBD0FF4B4B5DCCBB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-5B0130FC25488D68,是器官、组织灌注不足及代偿性心率加快所致的症状,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-5B0130FC25488D68,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-E55D8F928502B609,是右心衰竭最常见的症状,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-E55D8F928502B609,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-DC43478AF559AA2D,是心排血量下降，缺氧所致,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-DC43478AF559AA2D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-D26B601E073F997B,是右心衰竭时的主要体征，肝颈静脉反流征阳性则更具特征性,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-D26B601E073F997B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-DAA970FF15656D0D,穿刺伤、心肌梗死后心肌破裂、心胸外科手术及介入操作造成的冠状动脉穿孔等可造成血性心包积液,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-DAA970FF15656D0D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-542F49CC6D03259B,其他病因包括恶性肿瘤、结缔组织病、尿毒症、药物等,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-542F49CC6D03259B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D7A188C9B6C12EF5,【临床表现】1.症状病人常有心包炎、心包积液、恶性肿瘤、胸部放射性治疗和胸心外科手术等病史,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D7A188C9B6C12EF5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PROCEDURE-71F670AF7714C8F0,临时心脏起搏,Procedure,PROC-CARD-B69847521FA1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-0C19B865D54799AF,电除颤,Procedure,PROC-CARD-6CC6BC610CAE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-702945E1DFB21759,同步电复律,Procedure,PROC-CARD-36488EFD8194,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D647B47560F0EC99,此时心脏起搏系统中具有最高自律性的起搏点（通常是窦房结）重新主导心脏节律,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-D647B47560F0EC99,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-8578AF2B0B5BFCA2,NOTES221根据电复律时是否识别R波,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-8578AF2B0B5BFCA2,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-41D9320A12A4008A,分为同步电复律与非同步电除颤,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-41D9320A12A4008A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-B5217CC6C478C3D5,1.同步电复律放电时电流正好与R波同步,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-B5217CC6C478C3D5,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-50C09B7C0CAE9F5A,同步电复律主要用于除心室颤动、心室扑动以外存在R波的各种快速型异位心律失常,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-50C09B7C0CAE9F5A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D5A296872054F2F7,如药物治疗无效的阵发性室上性心动过速、心房扑动、心房颤动及室性心动过速,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-D5A296872054F2F7,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-6D0A388C625A0F36,电复律前一定要核查仪器上的“同步”功能处于开启状态,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-6D0A388C625A0F36,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D10B81A33722FFAC,2.非同步电除颤临床上用于R波不能分辨时,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-D10B81A33722FFAC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F590F5915454EA23,即心室颤动或心室扑动的电治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-F590F5915454EA23,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-80E92FF244FED292,【适应证和禁忌证】电复律与电除颤适应证主要包括两大类：各种严重的甚至危及生命的恶性心律失常,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-80E92FF244FED292,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-BEDA2137E2023094,且药物治疗无效者,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-BEDA2137E2023094,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-1CFCD6B25EE505B3,均应考虑电复律或电除颤,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-1CFCD6B25EE505B3,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-82A66B92F1A8592D,如果经药物治疗后不能很快纠正,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-82A66B92F1A8592D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-456FEF0023635E47,抗心律失常药物治疗原则,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-456FEF0023635E47,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-2DBEC99930C5AEB1,首先评估药物治疗的必要性,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-2DBEC99930C5AEB1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-77255D5CCA48F957,多不需要治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-77255D5CCA48F957,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-94A2BF61B12D624D,心律失常治疗主要目的是缓解症状或减少心律失常对心功能和心肌缺血的影响,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-94A2BF61B12D624D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-DE2F8BAFBF0C40F7,要注意兼顾基础心脏病的治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-DE2F8BAFBF0C40F7,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-A6BF57DFC2E91F3B,权衡心律失常治疗的重要性和紧迫性,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-A6BF57DFC2E91F3B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-3075CDA227D09DFE,要着重考虑可改善预后的综合治疗措施,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-3075CDA227D09DFE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-14968BBF1426E1AB,如房颤的抗凝治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-14968BBF1426E1AB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-14D1394E6C29F360,正确选择抗心律失常的药物,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-14D1394E6C29F360,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-2E381071E7C462FD,重点考虑药物的有效性,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-2E381071E7C462FD,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-7E77E122E2616BEB,必要时联合电复律或临时起搏治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-7E77E122E2616BEB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-2852E5D8EA3F2EA3,而慢性心律失常的长期治疗,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-2852E5D8EA3F2EA3,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-7311B18F1E03CFD5,需要考虑药物的安全性以及基础疾病药物治疗的协同性,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-7311B18F1E03CFD5,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-A81FED11E89D4B8F,协调药物治疗与非药物治疗的兼顾,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-A81FED11E89D4B8F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-C70F6585181050DB,注意抗心律失常药物的不良反应,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-C70F6585181050DB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-0C668E73884B8300,致心律失常作用的定义是抗心律失常药物治疗可能导致新的心律失常或使原有心律失常加重,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-0C668E73884B8300,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D740E4A59BD9D7C8,如充血性心力衰竭、已应用洋地黄类药物与利尿剂、QT间期延长的病人在使用抗心律失常药物时更易发生致心律失常作用,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-D740E4A59BD9D7C8,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-C2F818F4E91CE113,大多数的致心律失常作用发生在开始治疗后数天或改变剂量时,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-C2F818F4E91CE113,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-0A18BBBE35C6B698,【抗心律失常药物分类方法】（一）VaughanWilliams分类根据药物的电生理效应将抗心律失常药物分为四类,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-0A18BBBE35C6B698,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-55F72D9D2B5A83BE,Ⅰa类：药物减慢动作电位0相上升速度（Vmax）,TreatmentPlan,CARD-SKELETON-20260709-TREATMENTPLAN-55F72D9D2B5A83BE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-EXAM-1F0D85219167A34F,动态心电图,Exam,EXAM-HOLTER,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F4F019D532EA734B,窦房结是心脏正常窦性心律的起搏点,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F4F019D532EA734B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-571A0B686859897B,主要由P（起搏）细胞与T（移行）细胞组成,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-571A0B686859897B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-12A9C81F3313ACAF,窦房结通常起搏频率为60～100次/分,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-12A9C81F3313ACAF,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-B0129871DED2AE10,非感染性病因包括理化、药物、过敏、免疫等,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-B0129871DED2AE10,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B6E40821A654C9EB,【心电图特征】1.右束支传导阻滞（rightbundlebranchblock,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B6E40821A654C9EB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A6DF09C52922FA7A,房室传导阻滞可以发生在房室结、希氏束以及束支等不同的部位,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A6DF09C52922FA7A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F0FFE784C9505FA2,心房和心室的节律由各自独立的起搏点控制,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-F0FFE784C9505FA2,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D355EC5DA6033AF6,也可见于电解质紊乱（如高钾血症）、药物中毒（如洋地黄中毒）及心脏手术损伤（心脏瓣膜手术、导管消融术等）,TreatmentPlan,CARD-SKELETON-FULL-20260709-TREATMENTPLAN-D355EC5DA6033AF6,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-04D46859F76BC55E,主动脉瓣反流定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-04D46859F76BC55E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-2254928E824D8FE0,是由于瓣膜赘生物致瓣叶破损或穿孔，瓣叶因支持结构受损而脱垂或赘生物介于瓣叶间妨碍NOTES302其闭合而引起反流，即使感染已控制，瓣叶纤维化和挛缩可继续,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-2254928E824D8FE0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-77D441C1F59AE387,是：①由于主动脉瓣反流，左心室血容量增多及舒张期压力增高，将二尖瓣前侧叶推起处于较高位置，引起相对二尖瓣狭窄所致,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-77D441C1F59AE387,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-DFFFD83327F96843,是治疗主动脉瓣重度反流的首选方案，手术适应证包括：①伴有症状的重度主动脉瓣反流病人，无论左心功能正常与否,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-DFFFD83327F96843,local_new_candidate,True,0
