issue_scope,source_artifact_scope,target_artifact_scope,source_disease_name,target_subject_name,mapping_status,mapping_type,entityType,slot,entity_name,entity_code,relationType,line_number,target_docx_start_para,target_docx_end_para,line_in_target_docx_range,evidence_quality,evidence_reason,merge_decision,evidence_code,evidence_text_preview,machine_precheck_decision,machine_precheck_reason,risk_flags,risk_flag_count,disease_mentioned_in_evidence,entity_mentioned_in_evidence,negative_context_hits,non_target_context_hits,generic_entity
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,TreatmentPlan,treatment,药物治疗,PLAN-CARD-TEXT-6A0E5B59ED,has_treatment_plan,7283,4864,4889,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-1D4A4067AEFD34,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心力衰竭,心力衰竭,可自动采用,exact,TreatmentPlan,treatment,药物治疗,PLAN-CARD-TEXT-6A0E5B59ED,has_treatment_plan,7283,3905,3909,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-9F9A2FBC0BCC60,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,房性心动过速,房性心动过速,可自动采用,exact,TreatmentPlan,treatment,药物治疗,PLAN-CARD-TEXT-6A0E5B59ED,has_treatment_plan,6315,4371,4395,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-D261C49F5A7ADD,【治疗】 房速的处理主要取决于心室率的快慢及病人的血流动力学情况。如心室率不太快且无严重的血流动力学障碍，可选择口服β受体拮抗剂，不伴器质性心脏病，可选择非二氢吡啶类钙通道阻滞剂和Ⅰc 类（普罗帕酮）抗心律失常药。如心室率达 140 次 / 分以上，由洋地黄中毒所致或临床上有严重充血性心力衰竭或休克征象，应进行紧急治疗。其处理方法如下：①病因与诱因治疗：主要,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,7637,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-B688B921F30757,【分级和危险分层】 UA/NSTEMI 病人临床表现严重程度不一，主要是由于基础冠脉病变严重程度和累及范围不同，同时形成急性血栓（进展至 STEMI）的危险性大小不同。Braunwald 根据心绞痛的特点和基础病因，对 UA 提出分级（Braunwald 分级）（表 3-4-2）。危险分层是选择个体化治疗方案尤其是侵入性治疗策略时机的重要参考（表 3-4-3,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名,3,no,yes,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,心动过速,SIGN-CARD-4E5DA62E1DA3,has_sign,8033,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-4656F3FE87C498,3. β受体拮抗剂 能减少心肌耗氧量和改善缺血区的氧供需失衡，缩小 MI 面积，减少复发性心肌缺血、再梗死、室颤及其他恶性心律失常，对降低急性期病死率有肯定的疗效。无下列情况者，应在发病 24 小时内尽早常规口服应用：①心力衰竭；②低心排血量状态；③心源性休克危险性增高（年龄 >70 岁、收缩压＜120mmHg、窦性心动过速＞110 次 / 分或心率＜60,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,5,no,yes,无下列情况；危险性增高,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,休克,SIGN-CARD-FULLBOOK-FCCBB5937E,has_sign,8033,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-488CD777AFE419,3. β受体拮抗剂 能减少心肌耗氧量和改善缺血区的氧供需失衡，缩小 MI 面积，减少复发性心肌缺血、再梗死、室颤及其他恶性心律失常，对降低急性期病死率有肯定的疗效。无下列情况者，应在发病 24 小时内尽早常规口服应用：①心力衰竭；②低心排血量状态；③心源性休克危险性增高（年龄 >70 岁、收缩压＜120mmHg、窦性心动过速＞110 次 / 分或心率＜60,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,5,no,yes,无下列情况；危险性增高,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,高血压,SIGN-CARD-TEXT-3A48213336,has_sign,7767,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-023533983BA33B,型的 2 型急性心肌梗死。（包括贫血、快慢综合征、呼吸衰竭、低血压、休克、伴或不伴左心室肥厚的重度高血压、重度主动脉瓣疾病、心衰、心肌病以及药物毒素损伤等），这部分病人治疗策略与阻塞性冠脉疾病不同，应早期发现并根据不同病因给予个体化治疗。本节主要介绍 1 型 STEMI。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,胸痛,SYM-CARD-B479F36AE54A,has_symptom,8051,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-112AA98EB66576,（1）直接 PCI：适应证为：①症状发作 12 小时以内并且有持续新发的 ST 段抬高或新发左束支传导阻滞的病人；②12～48 小时内若病人仍有心肌缺血证据（仍然有胸痛和 ECG 变化）亦可尽早接受介入治疗。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,晕厥,SYM-CARD-F3352646F3F1,has_symptom,7809,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-1723E2AC9C6120,4. 心律失常 见于 75%～95% 的病人，多发生在起病 1～2 天，而以 24 小时内最多见，可伴乏力、头晕、晕厥等症状。以室性心律失常最多见，如室性期前收缩频发（每分钟 5 次以上）、成对出现或呈短阵室速、多源性或落在前一心搏的易损期时（R on T），常为心室颤动的先兆。室颤是 STEMI 早期，特别是入院前主要的死因。房室传导阻滞和束支传导阻滞也较,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,休克,SIGN-CARD-FULLBOOK-FCCBB5937E,has_sign,7767,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-309D7D3A38D2EC,型的 2 型急性心肌梗死。（包括贫血、快慢综合征、呼吸衰竭、低血压、休克、伴或不伴左心室肥厚的重度高血压、重度主动脉瓣疾病、心衰、心肌病以及药物毒素损伤等），这部分病人治疗策略与阻塞性冠脉疾病不同，应早期发现并根据不同病因给予个体化治疗。本节主要介绍 1 型 STEMI。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,发绀,SIGN-CARD-TEXT-E67B99C5BD,has_sign,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-32B4FF1BB252BF,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,低血压,SIGN-CARD-1FA3A83EF714,has_sign,7767,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-3CF011C01D395E,型的 2 型急性心肌梗死。（包括贫血、快慢综合征、呼吸衰竭、低血压、休克、伴或不伴左心室肥厚的重度高血压、重度主动脉瓣疾病、心衰、心肌病以及药物毒素损伤等），这部分病人治疗策略与阻塞性冠脉疾病不同，应早期发现并根据不同病因给予个体化治疗。本节主要介绍 1 型 STEMI。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,胸痛,SYM-CARD-B479F36AE54A,has_symptom,7851,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-503CF6DB89E3D8,（一）心电图 ECG 常有进行性动态改变。对 AMI 的诊断、定位、定范围、估计病情演变和预后都有帮助。急性胸痛病人在 FMC 后 10 分钟内行 ECG 检查的主要目的是及时确定 STEMI 的诊断。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,咳嗽,SYM-CARD-TEXT-24EDE9C876,has_symptom,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-5A1EB5181B634C,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,休克,SIGN-CARD-FULLBOOK-FCCBB5937E,has_sign,7759,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-6679F707E7AA0A,STEMI 既可发生在频发心绞痛的病人，也可发生在既往无症状者中。STEMI 后发生的严重心律失常、休克或心衰，均可使冠脉灌流量进一步降低，心肌坏死范围扩大。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,呼吸困难,SYM-CARD-19E67F3BE240,has_symptom,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-774B55D3BF24F2,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,休克,SIGN-CARD-FULLBOOK-FCCBB5937E,has_sign,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-9D0E9F678F993E,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,头晕,SYM-CARD-6DA3580C8B73,has_symptom,7809,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-DFF05B6120A79D,4. 心律失常 见于 75%～95% 的病人，多发生在起病 1～2 天，而以 24 小时内最多见，可伴乏力、头晕、晕厥等症状。以室性心律失常最多见，如室性期前收缩频发（每分钟 5 次以上）、成对出现或呈短阵室速、多源性或落在前一心搏的易损期时（R on T），常为心室颤动的先兆。室颤是 STEMI 早期，特别是入院前主要的死因。房室传导阻滞和束支传导阻滞也较,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,乏力,SYM-CARD-0ACC45EF4E60,has_symptom,7809,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-F9D2CFCD594523,4. 心律失常 见于 75%～95% 的病人，多发生在起病 1～2 天，而以 24 小时内最多见，可伴乏力、头晕、晕厥等症状。以室性心律失常最多见，如室性期前收缩频发（每分钟 5 次以上）、成对出现或呈短阵室速、多源性或落在前一心搏的易损期时（R on T），常为心室颤动的先兆。室颤是 STEMI 早期，特别是入院前主要的死因。房室传导阻滞和束支传导阻滞也较,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,水肿,SIGN-CARD-52CC24CD4C33,has_sign,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-F9EB4771B693BE,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,颈静脉怒张,SIGN-CARD-37D71F7E64B1,has_sign,7813,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-DA1DB3EA51D70C,6. 心力衰竭 主要是急性左心衰竭，可在起病最初几天内发生，或在疼痛、休克好转阶段出现，为 AMI 后心脏舒缩功能显著减弱或不协调所致，发生率约为 32%～48%。出现呼吸困难、咳嗽、发绀、烦躁等症状，严重者可发生肺水肿，随后可有颈静脉怒张、肝大、水肿等右心衰竭表现。右心室 AMI者可一开始即出现右心衰竭表现，伴血压下降。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名,3,no,yes,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,脑卒中,COMP-CARD-TEXT-2EDA47E727,may_cause_complication,8061,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-25615796578488,（2）禁忌证：①既往发生过出血性脑卒中，6 个月内发生过缺血性脑卒中或脑血管事件；②中枢神经系统受损、颅内肿瘤或畸形；③近期（2～4 周）有活动性内脏出血；④未排除主动脉夹层；⑤入院时严重且未控制的高血压（ ＞180/110mmHg）或慢性严重高血压病史；⑥目前正在使用治疗剂量的抗凝药或已知有出血倾向；⑦近期（2～4 周）创伤史，包括头部外伤、创伤性心肺复苏,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；疑似非目标章节上下文,5,no,yes,禁忌；排除,肿瘤；脑卒中,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,心律失常,COMP-CARD-439BBF78D81C,may_cause_complication,8033,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-49B7CE1EFE2129,3. β受体拮抗剂 能减少心肌耗氧量和改善缺血区的氧供需失衡，缩小 MI 面积，减少复发性心肌缺血、再梗死、室颤及其他恶性心律失常，对降低急性期病死率有肯定的疗效。无下列情况者，应在发病 24 小时内尽早常规口服应用：①心力衰竭；②低心排血量状态；③心源性休克危险性增高（年龄 >70 岁、收缩压＜120mmHg、窦性心动过速＞110 次 / 分或心率＜60,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,5,no,yes,无下列情况；危险性增高,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,出血,COMP-CARD-FULLBOOK-F7077FB368,may_cause_complication,8043,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-72B6967BEEC249,（四）抗凝治疗 除非有禁忌，所有 STEMI 病人无论是否采用溶栓治疗，均应在抗血小板治疗的基础上常规联合抗凝治疗。抗凝治疗可建立和维持梗死相关血管的通畅，并可预防深静脉血栓形成、肺动脉栓塞和心室内血栓形成。直接 PCI 尤其出血风险高时推荐应用比伐芦定。对于 STEMI 合并心室内血栓或合并心房颤动时，需在抗血小板治疗基础上联合直接口服抗凝药抗凝治疗，但需,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,5,no,yes,禁忌,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,心力衰竭,COMP-CARD-7CF202961681,may_cause_complication,8033,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-F2944C95F3B467,3. β受体拮抗剂 能减少心肌耗氧量和改善缺血区的氧供需失衡，缩小 MI 面积，减少复发性心肌缺血、再梗死、室颤及其他恶性心律失常，对降低急性期病死率有肯定的疗效。无下列情况者，应在发病 24 小时内尽早常规口服应用：①心力衰竭；②低心排血量状态；③心源性休克危险性增高（年龄 >70 岁、收缩压＜120mmHg、窦性心动过速＞110 次 / 分或心率＜60,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,5,no,yes,无下列情况；危险性增高,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,心律失常,COMP-CARD-439BBF78D81C,may_cause_complication,7759,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-391241CC28775D,STEMI 既可发生在频发心绞痛的病人，也可发生在既往无症状者中。STEMI 后发生的严重心律失常、休克或心衰，均可使冠脉灌流量进一步降低，心肌坏死范围扩大。,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Complication,complication,猝死,COMP-CARD-TEXT-578BE2D590,may_cause_complication,7283,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-547C80438E8705,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；实体过泛需疾病上下文,4,no,yes,,,yes
